Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X,Body Vel Y,Body Vel Z
6.690, 0.002, -0.003, 0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.700, 0.002, -0.003, 0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.710, 0.002, -0.003, 0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.720, 0.002, -0.003, 0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.730, 0.002, -0.003, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.740, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.750, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.760, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.770, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.780, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.790, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.800, 0.002, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.810, 0.001, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.820, 0.001, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.830, 0.001, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.840, 0.001, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.003, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.850, 0.001, -0.002, -0.000, 0.002, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.860, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.002, -0.001, 0.002, 0.002, 0.002, -0.000, -0.001, -0.000, -0.000
6.870, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.880, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.890, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.900, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.910, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.920, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.930, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.940, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.950, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.960, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.970, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.001, 0.002, 0.001, 0.002, -0.000, -0.001, -0.000, -0.000
6.980, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.000, 0.002, 0.001, 0.002, 0.000, -0.001, -0.000, -0.000
6.990, 0.001, -0.002, -0.000, 0.001, 0.000, -0.002, 0.001, -0.000, 0.002, 0.001, 0.002, 0.000, -0.001, -0.000, -0.000
7.000, 0.271, 0.097, -0.182, 0.305, -0.049, 0.106, 0.035, 0.040, 0.018, 0.028, -0.088, -0.041, -0.057, 0.003, -0.000
7.010, 0.771, 0.257, -0.498, 0.858, -0.148, 0.312, 0.095, 0.119, 0.049, 0.075, -0.233, -0.126, -0.120, 0.008, 0.001
7.020, 1.080, 0.272, -0.627, 1.193, -0.233, 0.460, 0.126, 0.179, 0.075, 0.099, -0.256, -0.223, -0.162, 0.012, 0.004
7.030, 1.255, 0.241, -0.659, 1.375, -0.258, 0.535, 0.138, 0.179, 0.122, 0.110, -0.242, -0.296, -0.189, 0.014, 0.008
7.040, 1.346, 0.207, -0.646, 1.459, -0.229, 0.550, 0.144, 0.130, 0.186, 0.116, -0.226, -0.341, -0.206, 0.014, 0.012
7.050, 1.384, 0.155, -0.600, 1.483, -0.190, 0.540, 0.150, 0.080, 0.240, 0.123, -0.189, -0.377, -0.218, 0.014, 0.014
7.060, 1.387, 0.094, -0.534, 1.470, -0.152, 0.516, 0.158, 0.036, 0.281, 0.134, -0.138, -0.408, -0.225, 0.014, 0.016
7.070, 1.369, 0.041, -0.466, 1.434, -0.107, 0.478, 0.168, -0.010, 0.317, 0.146, -0.090, -0.428, -0.230, 0.013, 0.017
7.080, 1.337, -0.004, -0.401, 1.386, -0.060, 0.432, 0.179, -0.055, 0.347, 0.160, -0.047, -0.439, -0.233, 0.012, 0.017
7.090, 1.298, -0.046, -0.337, 1.330, -0.017, 0.386, 0.191, -0.091, 0.370, 0.174, -0.004, -0.446, -0.234, 0.011, 0.017
7.100, 1.253, -0.083, -0.277, 1.271, 0.021, 0.340, 0.202, -0.122, 0.386, 0.189, 0.036, -0.448, -0.234, 0.009, 0.016
7.110, 1.205, -0.113, -0.224, 1.211, 0.056, 0.295, 0.213, -0.149, 0.398, 0.202, 0.071, -0.447, -0.232, 0.008, 0.015
7.120, 1.156, -0.138, -0.176, 1.151, 0.087, 0.252, 0.222, -0.171, 0.406, 0.214, 0.101, -0.442, -0.230, 0.007, 0.013
7.130, 1.106, -0.158, -0.133, 1.092, 0.114, 0.213, 0.230, -0.188, 0.411, 0.224, 0.128, -0.435, -0.226, 0.006, 0.012
7.140, 1.056, -0.175, -0.096, 1.036, 0.137, 0.177, 0.236, -0.202, 0.412, 0.233, 0.152, -0.427, -0.222, 0.004, 0.010
7.150, 1.008, -0.187, -0.063, 0.981, 0.157, 0.144, 0.240, -0.212, 0.411, 0.240, 0.171, -0.416, -0.218, 0.003, 0.008
7.160, 0.959, -0.195, -0.035, 0.928, 0.173, 0.114, 0.243, -0.219, 0.407, 0.245, 0.187, -0.405, -0.212, 0.002, 0.006
7.170, 0.912, -0.201, -0.012, 0.878, 0.187, 0.087, 0.244, -0.223, 0.401, 0.248, 0.200, -0.392, -0.207, 0.001, 0.005
7.180, 0.867, -0.204, 0.008, 0.830, 0.197, 0.064, 0.243, -0.224, 0.394, 0.250, 0.211, -0.379, -0.201, 0.001, 0.003
7.190, 0.822, -0.205, 0.025, 0.784, 0.205, 0.043, 0.241, -0.224, 0.385, 0.250, 0.219, -0.365, -0.194, -0.000, 0.001
7.200, 0.779, -0.204, 0.039, 0.740, 0.211, 0.025, 0.238, -0.221, 0.375, 0.248, 0.224, -0.351, -0.187, -0.001, -0.000
7.210, 0.737, -0.202, 0.050, 0.698, 0.214, 0.010, 0.233, -0.218, 0.364, 0.245, 0.228, -0.337, -0.181, -0.001, -0.002
7.220, 0.697, -0.198, 0.058, 0.658, 0.216, -0.004, 0.228, -0.213, 0.352, 0.241, 0.229, -0.323, -0.173, -0.002, -0.003
7.230, 0.658, -0.193, 0.065, 0.620, 0.216, -0.015, 0.222, -0.207, 0.339, 0.236, 0.229, -0.308, -0.166, -0.002, -0.004
7.240, 0.621, -0.187, 0.070, 0.583, 0.215, -0.024, 0.215, -0.200, 0.326, 0.230, 0.228, -0.294, -0.159, -0.002, -0.005
7.250, 0.585, -0.181, 0.073, 0.548, 0.212, -0.032, 0.208, -0.193, 0.313, 0.223, 0.225, -0.280, -0.152, -0.003, -0.006
7.260, 0.550, -0.174, 0.075, 0.515, 0.208, -0.038, 0.200, -0.185, 0.299, 0.215, 0.221, -0.266, -0.144, -0.003, -0.007
7.270, 0.517, -0.166, 0.076, 0.483, 0.204, -0.043, 0.191, -0.177, 0.285, 0.207, 0.216, -0.252, -0.137, -0.003, -0.007
7.280, 0.486, -0.159, 0.076, 0.453, 0.198, -0.046, 0.183, -0.169, 0.272, 0.199, 0.210, -0.239, -0.130, -0.003, -0.008
7.290, 0.455, -0.151, 0.076, 0.425, 0.192, -0.049, 0.174, -0.160, 0.258, 0.190, 0.204, -0.226, -0.123, -0.003, -0.008
7.300, 0.426, -0.143, 0.074, 0.397, 0.185, -0.050, 0.165, -0.152, 0.244, 0.181, 0.197, -0.213, -0.116, -0.003, -0.008
7.310, 0.399, -0.136, 0.072, 0.371, 0.178, -0.051, 0.156, -0.143, 0.231, 0.172, 0.189, -0.201, -0.109, -0.003, -0.008
7.320, 0.373, -0.128, 0.070, 0.347, 0.170, -0.051, 0.147, -0.135, 0.218, 0.163, 0.181, -0.189, -0.103, -0.003, -0.009
7.330, 0.348, -0.120, 0.067, 0.323, 0.162, -0.051, 0.138, -0.127, 0.205, 0.153, 0.173, -0.177, -0.096, -0.003, -0.009
7.340, 0.324, -0.113, 0.064, 0.301, 0.154, -0.050, 0.130, -0.119, 0.193, 0.144, 0.165, -0.166, -0.090, -0.003, -0.008
7.350, 0.301, -0.106, 0.060, 0.280, 0.146, -0.049, 0.121, -0.111, 0.181, 0.135, 0.156, -0.155, -0.084, -0.003, -0.008
7.360, 0.280, -0.099, 0.057, 0.260, 0.138, -0.047, 0.113, -0.103, 0.169, 0.126, 0.148, -0.145, -0.079, -0.003, -0.008
7.370, 0.260, -0.092, 0.054, 0.241, 0.130, -0.045, 0.105, -0.096, 0.158, 0.118, 0.139, -0.135, -0.073, -0.003, -0.008
7.380, 0.240, -0.086, 0.050, 0.223, 0.122, -0.043, 0.097, -0.089, 0.147, 0.109, 0.131, -0.125, -0.068, -0.003, -0.008
7.390, 0.222, -0.079, 0.046, 0.206, 0.114, -0.041, 0.089, -0.082, 0.137, 0.101, 0.122, -0.116, -0.063, -0.003, -0.007
7.400, 0.205, -0.073, 0.043, 0.190, 0.106, -0.038, 0.082, -0.076, 0.127, 0.093, 0.114, -0.107, -0.058, -0.002, -0.007
7.410, 0.189, -0.068, 0.039, 0.175, 0.098, -0.036, 0.075, -0.070, 0.118, 0.085, 0.106, -0.099, -0.053, -0.002, -0.006
7.420, 0.174, -0.062, 0.036, 0.161, 0.091, -0.033, 0.068, -0.064, 0.109, 0.078, 0.098, -0.091, -0.049, -0.002, -0.006
7.430, 0.160, -0.057, 0.033, 0.148, 0.083, -0.031, 0.062, -0.058, 0.100, 0.071, 0.091, -0.084, -0.045, -0.002, -0.006
7.440, 0.146, -0.052, 0.029, 0.135, 0.076, -0.028, 0.056, -0.053, 0.092, 0.064, 0.084, -0.077, -0.041, -0.002, -0.005
7.450, 0.134, -0.048, 0.026, 0.123, 0.070, -0.026, 0.050, -0.048, 0.085, 0.058, 0.077, -0.070, -0.037, -0.002, -0.005
7.460, 0.122, -0.043, 0.023, 0.112, 0.063, -0.023, 0.045, -0.043, 0.078, 0.052, 0.070, -0.064, -0.034, -0.002, -0.005
7.470, 0.111, -0.039, 0.020, 0.102, 0.057, -0.021, 0.040, -0.039, 0.071, 0.046, 0.064, -0.058, -0.030, -0.002, -0.004
7.480, 0.100, -0.036, 0.017, 0.092, 0.051, -0.019, 0.035, -0.035, 0.065, 0.041, 0.058, -0.052, -0.027, -0.002, -0.004
7.490, 0.091, -0.032, 0.015, 0.083, 0.046, -0.017, 0.030, -0.031, 0.059, 0.035, 0.052, -0.047, -0.024, -0.002, -0.003
7.500, 0.082, -0.029, 0.012, 0.075, 0.040, -0.014, 0.026, -0.027, 0.053, 0.031, 0.047, -0.042, -0.022, -0.002, -0.003
7.510, 0.074, -0.026, 0.010, 0.067, 0.035, -0.012, 0.022, -0.023, 0.048, 0.026, 0.042, -0.037, -0.019, -0.002, -0.003
7.520, 0.066, -0.023, 0.007, 0.060, 0.031, -0.011, 0.018, -0.020, 0.043, 0.022, 0.037, -0.033, -0.017, -0.001, -0.003
7.530, 0.059, -0.020, 0.005, 0.053, 0.026, -0.009, 0.015, -0.017, 0.039, 0.018, 0.033, -0.029, -0.015, -0.001, -0.002
7.540, 0.052, -0.017, 0.003, 0.047, 0.022, -0.007, 0.012, -0.014, 0.035, 0.015, 0.029, -0.025, -0.012, -0.001, -0.002
7.550, 0.046, -0.015, 0.002, 0.041, 0.019, -0.006, 0.009, -0.012, 0.031, 0.011, 0.025, -0.022, -0.011, -0.001, -0.002
7.560, 0.040, -0.013, -0.000, 0.036, 0.015, -0.004, 0.006, -0.009, 0.027, 0.008, 0.021, -0.018, -0.009, -0.001, -0.001
7.570, 0.035, -0.011, -0.002, 0.031, 0.012, -0.003, 0.004, -0.007, 0.024, 0.005, 0.018, -0.015, -0.007, -0.001, -0.001
7.580, 0.030, -0.009, -0.003, 0.027, 0.009, -0.002, 0.001, -0.005, 0.021, 0.003, 0.015, -0.012, -0.006, -0.001, -0.001
7.590, 0.026, -0.008, -0.004, 0.023, 0.006, -0.001, -0.001, -0.003, 0.018, 0.001, 0.012, -0.010, -0.005, -0.001, -0.001
7.600, 0.022, -0.006, -0.006, 0.019, 0.003, -0.000, -0.002, -0.001, 0.016, -0.001, 0.010, -0.007, -0.003, -0.001, -0.001
7.610, 0.018, -0.005, -0.007, 0.015, 0.001, 0.001, -0.004, 0.000, 0.014, -0.003, 0.007, -0.005, -0.002, -0.001, -0.001
7.620, 0.015, -0.004, -0.008, 0.012, -0.001, 0.001, -0.006, 0.002, 0.011, -0.005, 0.005, -0.003, -0.001, -0.001, -0.000
7.630, 0.012, -0.002, -0.009, 0.010, -0.003, 0.002, -0.007, 0.003, 0.010, -0.006, 0.003, -0.001, -0.000, -0.001, -0.000
7.640, 0.009, -0.001, -0.009, 0.007, -0.004, 0.003, -0.008, 0.004, 0.008, -0.008, 0.002, 0.000, 0.000, -0.001, -0.000
7.650, 0.006, -0.001, -0.010, 0.005, -0.006, 0.003, -0.009, 0.005, 0.006, -0.009, 0.000, 0.002, 0.001, -0.001, -0.000
7.660, 0.004, 0.000, -0.011, 0.003, -0.007, 0.003, -0.010, 0.006, 0.005, -0.010, -0.001, 0.003, 0.002, -0.001, 0.000
7.670, 0.002, 0.001, -0.011, 0.001, -0.008, 0.004, -0.010, 0.007, 0.004, -0.011, -0.002, 0.004, 0.002, -0.001, 0.000
7.680, 0.001, 0.002, -0.012, -0.000, -0.009, 0.004, -0.011, 0.008, 0.003, -0.011, -0.003, 0.005, 0.003, -0.001, 0.000
7.690, -0.001, 0.002, -0.012, -0.002, -0.010, 0.004, -0.011, 0.008, 0.002, -0.012, -0.004, 0.006, 0.003, -0.001, 0.000
7.700, -0.002, 0.002, -0.012, -0.003, -0.010, 0.004, -0.011, 0.008, 0.001, -0.011, -0.005, 0.007, 0.003, -0.001, 0.000
7.710, -0.003, 0.002, -0.011, -0.004, -0.010, 0.004, -0.010, 0.008, 0.000, -0.011, -0.005, 0.007, 0.003, -0.001, 0.000
7.720, -0.004, 0.002, -0.010, -0.004, -0.010, 0.004, -0.010, 0.008, -0.000, -0.010, -0.005, 0.007, 0.003, -0.001, 0.000
7.730, -0.004, 0.002, -0.010, -0.004, -0.010, 0.004, -0.010, 0.007, -0.001, -0.010, -0.005, 0.007, 0.003, -0.001, 0.000
7.740, -0.004, 0.003, -0.009, -0.005, -0.009, 0.004, -0.009, 0.007, -0.001, -0.010, -0.005, 0.007, 0.003, -0.001, 0.000
7.750, -0.004, 0.003, -0.009, -0.005, -0.009, 0.004, -0.009, 0.007, -0.001, -0.010, -0.005, 0.006, 0.003, -0.001, 0.000
7.760, -0.004, 0.003, -0.009, -0.005, -0.009, 0.003, -0.009, 0.007, -0.001, -0.009, -0.005, 0.006, 0.003, -0.001, 0.000
7.770, -0.004, 0.003, -0.008, -0.005, -0.009, 0.003, -0.009, 0.007, -0.001, -0.009, -0.005, 0.006, 0.003, -0.001, 0.000
7.780, -0.004, 0.003, -0.008, -0.005, -0.008, 0.003, -0.008, 0.006, -0.001, -0.009, -0.005, 0.006, 0.003, -0.001, 0.000
7.790, -0.004, 0.002, -0.007, -0.005, -0.008, 0.003, -0.007, 0.006, -0.001, -0.007, -0.004, 0.006, 0.003, -0.001, 0.000
7.800, -0.004, 0.002, -0.006, -0.004, -0.007, 0.003, -0.006, 0.005, -0.001, -0.007, -0.004, 0.005, 0.002, -0.001, 0.000
7.810, -0.003, 0.002, -0.006, -0.004, -0.006, 0.002, -0.006, 0.005, -0.001, -0.006, -0.004, 0.005, 0.002, -0.000, 0.000
7.820, -0.003, 0.002, -0.005, -0.004, -0.006, 0.002, -0.005, 0.004, -0.001, -0.006, -0.003, 0.005, 0.002, -0.000, 0.000
7.830, -0.003, 0.002, -0.005, -0.003, -0.006, 0.002, -0.005, 0.004, -0.001, -0.005, -0.003, 0.004, 0.002, -0.000, 0.000
7.840, -0.003, 0.002, -0.005, -0.003, -0.005, 0.002, -0.005, 0.004, -0.001, -0.005, -0.003, 0.004, 0.002, -0.000, 0.000
7.850, -0.003, 0.002, -0.005, -0.003, -0.005, 0.002, -0.005, 0.004, -0.001, -0.005, -0.003, 0.004, 0.002, -0.000, 0.000
7.860, -0.003, 0.002, -0.005, -0.003, -0.005, 0.002, -0.005, 0.004, -0.001, -0.005, -0.003, 0.004, 0.002, -0.000, 0.000
7.870, -0.003, 0.001, -0.004, -0.003, -0.005, 0.002, -0.004, 0.004, -0.001, -0.005, -0.003, 0.004, 0.002, -0.000, 0.000
7.880, -0.003, 0.001, -0.004, -0.003, -0.005, 0.002, -0.004, 0.004, -0.001, -0.004, -0.003, 0.004, 0.002, -0.000, 0.000
7.890, -0.003, 0.001, -0.004, -0.003, -0.004, 0.002, -0.004, 0.003, -0.001, -0.004, -0.003, 0.004, 0.002, -0.000, 0.000
7.900, -0.002, 0.001, -0.004, -0.003, -0.004, 0.002, -0.004, 0.003, -0.001, -0.004, -0.003, 0.003, 0.002, -0.000, 0.000
7.910, -0.002, 0.001, -0.004, -0.003, -0.004, 0.001, -0.004, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.920, -0.002, 0.001, -0.004, -0.003, -0.004, 0.001, -0.004, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.930, -0.002, 0.001, -0.004, -0.003, -0.004, 0.001, -0.004, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.940, -0.002, 0.001, -0.004, -0.003, -0.004, 0.001, -0.004, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.950, -0.002, 0.001, -0.004, -0.003, -0.004, 0.001, -0.004, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.960, -0.002, 0.001, -0.003, -0.003, -0.004, 0.001, -0.003, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.970, -0.002, 0.001, -0.003, -0.003, -0.004, 0.001, -0.003, 0.003, -0.001, -0.004, -0.002, 0.003, 0.001, -0.000, 0.000
7.980, -0.002, 0.001, -0.003, -0.002, -0.004, 0.001, -0.003, 0.003, -0.001, -0.003, -0.002, 0.003, 0.001, -0.000, 0.000
7.990, -0.002, 0.001, -0.003, -0.002, -0.004, 0.001, -0.003, 0.003, -0.001, -0.003, -0.002, 0.003, 0.001, -0.000, 0.000
8.000, -0.171, -0.025, 0.058, -0.153, 0.052, -0.104, -0.009, -0.045, -0.029, -0.014, 0.020, 0.015, 0.031, 0.002, -0.000
8.010, -0.482, -0.078, 0.174, -0.430, 0.140, -0.286, -0.017, -0.121, -0.088, -0.033, 0.063, 0.037, 0.064, 0.005, -0.000
8.020, -0.671, -0.126, 0.258, -0.600, 0.149, -0.364, -0.019, -0.134, -0.147, -0.041, 0.094, 0.054, 0.086, 0.007, 0.002
8.030, -0.772, -0.142, 0.299, -0.694, 0.132, -0.385, -0.019, -0.129, -0.190, -0.043, 0.093, 0.081, 0.100, 0.008, 0.004
8.040, -0.819, -0.129, 0.307, -0.741, 0.113, -0.381, -0.019, -0.123, -0.215, -0.044, 0.065, 0.114, 0.109, 0.009, 0.006
8.050, -0.832, -0.111, 0.300, -0.757, 0.084, -0.357, -0.022, -0.105, -0.235, -0.048, 0.037, 0.141, 0.115, 0.009, 0.008
8.060, -0.823, -0.093, 0.286, -0.754, 0.051, -0.322, -0.029, -0.080, -0.250, -0.054, 0.013, 0.160, 0.119, 0.009, 0.009
8.070, -0.802, -0.071, 0.263, -0.740, 0.022, -0.285, -0.037, -0.056, -0.259, -0.061, -0.013, 0.176, 0.121, 0.009, 0.010
8.080, -0.773, -0.047, 0.236, -0.718, -0.004, -0.249, -0.047, -0.035, -0.263, -0.070, -0.037, 0.189, 0.122, 0.008, 0.010
8.090, -0.740, -0.026, 0.209, -0.692, -0.027, -0.214, -0.057, -0.013, -0.264, -0.079, -0.056, 0.197, 0.122, 0.008, 0.010
8.100, -0.705, -0.007, 0.182, -0.663, -0.048, -0.180, -0.067, 0.008, -0.264, -0.088, -0.073, 0.203, 0.122, 0.007, 0.010
8.110, -0.670, 0.011, 0.155, -0.634, -0.066, -0.150, -0.077, 0.026, -0.260, -0.097, -0.087, 0.207, 0.121, 0.006, 0.010
8.120, -0.635, 0.027, 0.130, -0.604, -0.080, -0.123, -0.086, 0.041, -0.256, -0.105, -0.099, 0.208, 0.119, 0.006, 0.010
8.130, -0.600, 0.041, 0.107, -0.574, -0.092, -0.099, -0.094, 0.056, -0.250, -0.111, -0.108, 0.208, 0.117, 0.005, 0.009
8.140, -0.567, 0.053, 0.085, -0.545, -0.102, -0.077, -0.101, 0.068, -0.243, -0.117, -0.115, 0.207, 0.115, 0.004, 0.009
8.150, -0.535, 0.063, 0.066, -0.517, -0.110, -0.059, -0.107, 0.078, -0.236, -0.122, -0.120, 0.205, 0.113, 0.004, 0.008
8.160, -0.505, 0.071, 0.049, -0.490, -0.116, -0.042, -0.111, 0.086, -0.228, -0.125, -0.124, 0.202, 0.110, 0.003, 0.007
8.170, -0.476, 0.078, 0.033, -0.463, -0.121, -0.028, -0.115, 0.093, -0.219, -0.127, -0.126, 0.199, 0.107, 0.002, 0.007
8.180, -0.448, 0.083, 0.020, -0.438, -0.124, -0.017, -0.117, 0.099, -0.211, -0.128, -0.127, 0.195, 0.104, 0.002, 0.006
8.190, -0.422, 0.087, 0.007, -0.413, -0.126, -0.006, -0.118, 0.103, -0.202, -0.129, -0.127, 0.190, 0.100, 0.001, 0.006
8.200, -0.397, 0.090, -0.003, -0.390, -0.126, 0.002, -0.119, 0.106, -0.193, -0.128, -0.126, 0.185, 0.097, 0.001, 0.005
8.210, -0.373, 0.092, -0.012, -0.367, -0.126, 0.009, -0.118, 0.108, -0.184, -0.127, -0.124, 0.179, 0.093, 0.000, 0.005
8.220, -0.350, 0.092, -0.020, -0.346, -0.125, 0.014, -0.117, 0.110, -0.175, -0.125, -0.121, 0.174, 0.089, -0.000, 0.004
8.230, -0.329, 0.092, -0.027, -0.325, -0.123, 0.019, -0.115, 0.110, -0.166, -0.122, -0.118, 0.168, 0.086, -0.001, 0.004
8.240, -0.308, 0.092, -0.032, -0.305, -0.121, 0.022, -0.113, 0.109, -0.157, -0.119, -0.114, 0.162, 0.082, -0.001, 0.003
8.250, -0.289, 0.090, -0.037, -0.286, -0.118, 0.024, -0.110, 0.108, -0.148, -0.115, -0.110, 0.156, 0.078, -0.001, 0.003
8.260, -0.271, 0.089, -0.040, -0.268, -0.114, 0.026, -0.107, 0.107, -0.140, -0.112, -0.105, 0.149, 0.074, -0.002, 0.002
8.270, -0.253, 0.086, -0.043, -0.251, -0.111, 0.027, -0.103, 0.105, -0.131, -0.108, -0.101, 0.143, 0.070, -0.002, 0.002
8.280, -0.236, 0.084, -0.045, -0.235, -0.107, 0.028, -0.100, 0.102, -0.123, -0.103, -0.096, 0.137, 0.067, -0.002, 0.002
8.290, -0.221, 0.081, -0.047, -0.220, -0.103, 0.028, -0.095, 0.100, -0.115, -0.099, -0.091, 0.131, 0.063, -0.003, 0.001
8.300, -0.206, 0.077, -0.048, -0.205, -0.099, 0.027, -0.091, 0.097, -0.108, -0.094, -0.086, 0.125, 0.059, -0.003, 0.001
8.310, -0.192, 0.074, -0.048, -0.191, -0.094, 0.026, -0.087, 0.093, -0.100, -0.089, -0.081, 0.119, 0.056, -0.003, 0.001
8.320, -0.178, 0.070, -0.048, -0.178, -0.090, 0.025, -0.082, 0.090, -0.093, -0.084, -0.076, 0.113, 0.053, -0.003, 0.001
8.330, -0.165, 0.067, -0.048, -0.165, -0.086, 0.024, -0.078, 0.086, -0.086, -0.079, -0.071, 0.107, 0.049, -0.003, 0.000
8.340, -0.153, 0.063, -0.048, -0.153, -0.081, 0.022, -0.073, 0.082, -0.079, -0.075, -0.066, 0.101, 0.046, -0.003, 0.000
8.350, -0.142, 0.059, -0.047, -0.142, -0.077, 0.021, -0.069, 0.078, -0.073, -0.070, -0.061, 0.095, 0.043, -0.004, 0.000
8.360, -0.131, 0.055, -0.046, -0.131, -0.073, 0.019, -0.064, 0.074, -0.067, -0.065, -0.057, 0.090, 0.040, -0.004, -0.000
8.370, -0.121, 0.051, -0.044, -0.121, -0.068, 0.017, -0.060, 0.071, -0.061, -0.061, -0.052, 0.085, 0.037, -0.004, -0.000
8.380, -0.112, 0.048, -0.043, -0.112, -0.064, 0.016, -0.055, 0.067, -0.056, -0.056, -0.048, 0.080, 0.034, -0.004, -0.000
8.390, -0.103, 0.044, -0.041, -0.103, -0.060, 0.014, -0.051, 0.063, -0.051, -0.052, -0.044, 0.075, 0.032, -0.004, -0.000
8.400, -0.094, 0.040, -0.040, -0.094, -0.057, 0.012, -0.047, 0.059, -0.046, -0.048, -0.040, 0.070, 0.029, -0.004, -0.000
8.410, -0.086, 0.037, -0.038, -0.086, -0.053, 0.010, -0.043, 0.056, -0.041, -0.044, -0.036, 0.066, 0.027, -0.004, -0.000
8.420, -0.079, 0.033, -0.036, -0.079, -0.049, 0.008, -0.040, 0.052, -0.037, -0.040, -0.033, 0.062, 0.025, -0.004, -0.000
8.430, -0.072, 0.030, -0.035, -0.072, -0.046, 0.007, -0.036, 0.049, -0.033, -0.036, -0.029, 0.058, 0.022, -0.004, -0.000
