Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
18.31,0.308,0.137,0.504,0.001,0.196,0.263,-0.156,0.031,0.024,0.014,0.072,-0.044,0.055,0.071,0.078,0.05,0.018,0.046,0.01,0.079,0.036,0.005,0.025,0.004
18.32,0.377,0.164,0.511,-0.027,0.228,0.278,-0.2,0.023,-0.097,0.046,0.006,-0.047,0.064,0.09,0.077,0.057,0.013,0.051,0.002,0.099,0.027,-0.005,0.023,0.001
18.33,0.431,0.186,0.51,-0.053,0.254,0.285,-0.236,0.014,-0.202,0.074,-0.053,-0.051,0.071,0.105,0.074,0.063,0.008,0.054,-0.006,0.116,0.018,-0.014,0.02,-0.002
18.34,0.471,0.201,0.502,-0.076,0.273,0.287,-0.265,0.006,-0.29,0.098,-0.103,-0.053,0.077,0.116,0.071,0.068,0.004,0.057,-0.012,0.128,0.01,-0.021,0.016,-0.004
18.35,0.497,0.212,0.49,-0.095,0.286,0.283,-0.288,-0.002,-0.36,0.116,-0.146,-0.055,0.08,0.125,0.067,0.071,0.001,0.058,-0.018,0.137,0.003,-0.027,0.013,-0.006
18.36,0.512,0.217,0.475,-0.11,0.293,0.275,-0.303,-0.01,-0.412,0.131,-0.179,-0.057,0.081,0.13,0.063,0.072,-0.002,0.057,-0.023,0.143,-0.003,-0.032,0.011,-0.008
18.37,0.516,0.218,0.457,-0.121,0.295,0.263,-0.312,-0.018,-0.448,0.141,-0.204,-0.058,0.081,0.133,0.058,0.071,-0.005,0.056,-0.027,0.145,-0.008,-0.036,0.008,-0.01
18.38,0.51,0.214,0.435,-0.128,0.291,0.248,-0.315,-0.025,-0.469,0.146,-0.221,-0.06,0.078,0.132,0.053,0.07,-0.006,0.053,-0.03,0.145,-0.012,-0.039,0.006,-0.011
18.39,0.495,0.205,0.412,-0.132,0.281,0.231,-0.312,-0.032,-0.477,0.148,-0.231,-0.062,0.075,0.13,0.049,0.067,-0.008,0.05,-0.033,0.142,-0.014,-0.041,0.004,-0.013
18.4,0.474,0.193,0.386,-0.132,0.268,0.211,-0.304,-0.037,-0.473,0.146,-0.234,-0.064,0.07,0.125,0.044,0.062,-0.008,0.047,-0.035,0.136,-0.016,-0.042,0.002,-0.014
18.41,0.446,0.178,0.357,-0.13,0.251,0.19,-0.291,-0.043,-0.458,0.141,-0.232,-0.065,0.064,0.119,0.039,0.057,-0.009,0.042,-0.036,0.129,-0.018,-0.043,0.001,-0.014
18.42,0.413,0.16,0.327,-0.124,0.23,0.168,-0.275,-0.047,-0.436,0.134,-0.225,-0.066,0.057,0.111,0.034,0.051,-0.009,0.038,-0.036,0.12,-0.018,-0.042,0,-0.015
18.43,0.377,0.141,0.295,-0.117,0.207,0.145,-0.255,-0.05,-0.407,0.124,-0.214,-0.066,0.05,0.102,0.03,0.045,-0.008,0.033,-0.036,0.11,-0.018,-0.042,-0.001,-0.015
18.44,0.337,0.12,0.261,-0.107,0.182,0.121,-0.232,-0.052,-0.372,0.113,-0.199,-0.066,0.042,0.092,0.025,0.038,-0.008,0.027,-0.036,0.098,-0.018,-0.04,-0.001,-0.015
18.45,0.296,0.098,0.226,-0.096,0.156,0.098,-0.206,-0.054,-0.334,0.101,-0.183,-0.065,0.035,0.081,0.021,0.031,-0.007,0.022,-0.034,0.087,-0.017,-0.038,-0.001,-0.015
18.46,0.254,0.077,0.19,-0.084,0.129,0.075,-0.179,-0.054,-0.293,0.087,-0.164,-0.064,0.027,0.069,0.016,0.023,-0.006,0.017,-0.033,0.074,-0.015,-0.036,-0.001,-0.015
18.47,0.211,0.055,0.154,-0.071,0.102,0.052,-0.152,-0.054,-0.25,0.073,-0.145,-0.062,0.019,0.058,0.012,0.016,-0.005,0.012,-0.031,0.062,-0.014,-0.034,-0.001,-0.014
18.48,0.169,0.033,0.119,-0.058,0.075,0.03,-0.123,-0.054,-0.208,0.06,-0.124,-0.06,0.011,0.046,0.008,0.009,-0.004,0.007,-0.029,0.049,-0.012,-0.031,-0.001,-0.013
18.49,0.128,0.013,0.085,-0.045,0.049,0.009,-0.095,-0.053,-0.165,0.046,-0.104,-0.057,0.003,0.035,0.004,0.002,-0.004,0.002,-0.027,0.037,-0.011,-0.028,-0.001,-0.013
18.5,0.089,-0.007,0.052,-0.032,0.024,-0.011,-0.068,-0.051,-0.123,0.033,-0.084,-0.054,-0.004,0.024,0.001,-0.005,-0.003,-0.002,-0.025,0.025,-0.009,-0.026,-0.001,-0.012
18.51,0.051,-0.025,0.02,-0.02,0.001,-0.03,-0.041,-0.05,-0.083,0.02,-0.064,-0.051,-0.01,0.013,-0.002,-0.011,-0.002,-0.006,-0.022,0.014,-0.007,-0.023,-0.001,-0.011
18.52,0.016,-0.042,-0.009,-0.008,-0.021,-0.047,-0.017,-0.048,-0.045,0.008,-0.046,-0.048,-0.016,0.004,-0.005,-0.016,-0.001,-0.01,-0.02,0.004,-0.005,-0.02,-0.001,-0.01
18.53,-0.016,-0.057,-0.036,0.002,-0.04,-0.062,0.006,-0.046,-0.01,-0.002,-0.029,-0.044,-0.021,-0.005,-0.008,-0.021,-0.001,-0.014,-0.018,-0.006,-0.004,-0.018,-0.001,-0.009
18.54,-0.045,-0.07,-0.059,0.011,-0.057,-0.076,0.027,-0.043,0.022,-0.012,-0.013,-0.041,-0.026,-0.013,-0.01,-0.025,0,-0.017,-0.016,-0.014,-0.002,-0.015,-0.001,-0.008
18.55,-0.071,-0.081,-0.081,0.02,-0.072,-0.088,0.045,-0.041,0.05,-0.021,0.001,-0.037,-0.03,-0.021,-0.013,-0.029,0,-0.019,-0.013,-0.022,-0.001,-0.013,-0.001,-0.007
18.56,-0.094,-0.09,-0.098,0.027,-0.085,-0.097,0.061,-0.039,0.075,-0.028,0.014,-0.033,-0.033,-0.027,-0.014,-0.032,0.001,-0.021,-0.012,-0.028,0,-0.011,-0.001,-0.007
18.57,-0.113,-0.097,-0.113,0.032,-0.096,-0.105,0.074,-0.036,0.096,-0.034,0.025,-0.03,-0.035,-0.032,-0.016,-0.034,0.001,-0.023,-0.01,-0.034,0.001,-0.009,-0.001,-0.006
18.58,-0.128,-0.102,-0.125,0.037,-0.103,-0.111,0.085,-0.034,0.114,-0.039,0.034,-0.026,-0.037,-0.036,-0.017,-0.036,0.001,-0.024,-0.008,-0.038,0.002,-0.007,-0.001,-0.005
18.59,-0.14,-0.106,-0.134,0.04,-0.109,-0.115,0.093,-0.031,0.127,-0.042,0.041,-0.023,-0.038,-0.039,-0.018,-0.037,0.002,-0.025,-0.007,-0.041,0.003,-0.005,-0.001,-0.004
18.6,-0.149,-0.107,-0.14,0.043,-0.112,-0.117,0.098,-0.029,0.137,-0.045,0.047,-0.02,-0.038,-0.041,-0.018,-0.037,0.002,-0.025,-0.005,-0.044,0.003,-0.004,-0.001,-0.004
18.61,-0.154,-0.107,-0.143,0.044,-0.114,-0.116,0.102,-0.027,0.144,-0.046,0.051,-0.018,-0.038,-0.042,-0.018,-0.037,0.002,-0.025,-0.004,-0.045,0.004,-0.003,-0.001,-0.003
18.62,-0.156,-0.105,-0.143,0.044,-0.113,-0.115,0.102,-0.025,0.147,-0.047,0.053,-0.015,-0.037,-0.042,-0.018,-0.036,0.002,-0.025,-0.003,-0.045,0.004,-0.002,-0.001,-0.003
18.63,-0.155,-0.101,-0.141,0.043,-0.11,-0.112,0.101,-0.022,0.147,-0.046,0.054,-0.013,-0.036,-0.042,-0.018,-0.034,0.002,-0.024,-0.003,-0.045,0.004,-0.001,-0.001,-0.002
18.64,-0.151,-0.097,-0.136,0.042,-0.106,-0.107,0.099,-0.02,0.144,-0.045,0.054,-0.011,-0.034,-0.04,-0.017,-0.033,0.002,-0.023,-0.002,-0.043,0.004,0,-0.001,-0.002
18.65,-0.145,-0.091,-0.13,0.04,-0.1,-0.101,0.094,-0.018,0.139,-0.043,0.053,-0.009,-0.032,-0.038,-0.016,-0.031,0.001,-0.022,-0.001,-0.041,0.004,0,-0.001,-0.002
18.66,-0.137,-0.084,-0.121,0.037,-0.093,-0.094,0.089,-0.016,0.131,-0.04,0.05,-0.007,-0.03,-0.036,-0.015,-0.028,0.001,-0.02,-0.001,-0.039,0.004,0.001,-0.001,-0.001
18.67,-0.127,-0.076,-0.112,0.034,-0.085,-0.086,0.082,-0.014,0.122,-0.037,0.047,-0.006,-0.027,-0.033,-0.014,-0.026,0.001,-0.018,0,-0.036,0.004,0.001,-0.001,-0.001
18.68,-0.116,-0.068,-0.101,0.031,-0.077,-0.078,0.074,-0.012,0.111,-0.034,0.043,-0.005,-0.024,-0.03,-0.012,-0.023,0.001,-0.017,0,-0.032,0.003,0.001,-0.001,-0.001
18.69,-0.103,-0.059,-0.089,0.027,-0.067,-0.068,0.065,-0.01,0.099,-0.03,0.039,-0.004,-0.021,-0.026,-0.011,-0.02,0.001,-0.014,0,-0.028,0.003,0.001,-0.001,-0.001
18.7,-0.09,-0.051,-0.077,0.023,-0.058,-0.058,0.057,-0.008,0.087,-0.026,0.034,-0.002,-0.018,-0.023,-0.009,-0.017,0.001,-0.012,0,-0.024,0.003,0.001,-0.001,-0.001
18.71,-0.076,-0.041,-0.064,0.019,-0.048,-0.049,0.047,-0.007,0.074,-0.022,0.029,-0.002,-0.015,-0.019,-0.007,-0.014,0.001,-0.01,0,-0.02,0.002,0.001,-0.001,0
18.72,-0.062,-0.032,-0.051,0.015,-0.038,-0.039,0.038,-0.005,0.061,-0.017,0.024,-0.001,-0.012,-0.015,-0.006,-0.011,0.001,-0.008,0.001,-0.016,0.002,0.001,-0.001,0
18.73,-0.048,-0.024,-0.038,0.011,-0.028,-0.028,0.029,-0.003,0.048,-0.013,0.019,0,-0.008,-0.011,-0.004,-0.008,0,-0.006,0.001,-0.012,0.002,0.001,-0.001,0
18.74,-0.034,-0.015,-0.026,0.008,-0.019,-0.019,0.021,-0.002,0.035,-0.009,0.014,0.001,-0.005,-0.008,-0.002,-0.005,0,-0.004,0.001,-0.008,0.001,0.001,0,0
18.75,-0.021,-0.007,-0.014,0.004,-0.01,-0.01,0.012,0,0.023,-0.006,0.01,0.001,-0.003,-0.004,-0.001,-0.002,0,-0.002,0.001,-0.005,0.001,0.001,0,0
18.76,-0.008,0.001,-0.003,0.001,-0.002,-0.001,0.004,0.001,0.012,-0.002,0.005,0.002,0,-0.001,0.001,0,0,0,0.001,-0.001,0.001,0.001,0,0
18.77,0.003,0.008,0.007,-0.002,0.006,0.007,-0.003,0.002,0.001,0.001,0.001,0.003,0.003,0.002,0.002,0.003,0,0.002,0.001,0.002,0.001,0.001,0,0.001
18.78,0.013,0.014,0.016,-0.005,0.013,0.015,-0.009,0.004,-0.009,0.004,-0.002,0.003,0.005,0.005,0.003,0.005,0,0.003,0.001,0.005,0,0.001,0,0.001
18.79,0.022,0.02,0.024,-0.007,0.019,0.021,-0.015,0.005,-0.017,0.007,-0.005,0.004,0.007,0.007,0.004,0.007,0,0.005,0.001,0.008,0,0.001,0,0.001
18.8,0.03,0.025,0.031,-0.009,0.025,0.027,-0.02,0.006,-0.024,0.009,-0.008,0.005,0.009,0.009,0.005,0.008,0,0.006,0.002,0.01,0,0.001,0.001,0.001
18.81,0.037,0.03,0.037,-0.011,0.029,0.033,-0.024,0.008,-0.031,0.011,-0.01,0.005,0.01,0.011,0.006,0.01,0,0.007,0.002,0.012,0,0.001,0.001,0.001
18.82,0.042,0.034,0.041,-0.012,0.033,0.037,-0.028,0.009,-0.036,0.012,-0.012,0.006,0.012,0.012,0.006,0.011,0,0.008,0.002,0.013,0,0.001,0.001,0.001
18.83,0.046,0.037,0.045,-0.013,0.036,0.04,-0.031,0.01,-0.04,0.013,-0.013,0.007,0.013,0.013,0.007,0.012,0,0.009,0.002,0.014,0,0.002,0.001,0.002
18.84,0.049,0.039,0.047,-0.013,0.038,0.043,-0.032,0.011,-0.043,0.014,-0.014,0.008,0.013,0.014,0.007,0.013,0,0.009,0.003,0.015,0,0.002,0.001,0.002
18.85,0.05,0.041,0.048,-0.014,0.039,0.045,-0.034,0.012,-0.045,0.014,-0.014,0.008,0.014,0.014,0.007,0.013,0,0.01,0.003,0.015,-0.001,0.002,0.001,0.002
18.86,0.051,0.042,0.048,-0.014,0.039,0.046,-0.034,0.012,-0.046,0.014,-0.014,0.009,0.014,0.014,0.007,0.014,0,0.01,0.003,0.015,-0.001,0.002,0.001,0.002
18.87,0.051,0.042,0.047,-0.013,0.039,0.047,-0.034,0.013,-0.046,0.014,-0.014,0.01,0.014,0.014,0.007,0.014,0,0.01,0.003,0.015,-0.001,0.003,0.001,0.002
18.88,0.049,0.042,0.046,-0.013,0.039,0.046,-0.033,0.014,-0.045,0.013,-0.013,0.01,0.014,0.014,0.007,0.014,0,0.01,0.004,0.015,-0.001,0.003,0.001,0.002
18.89,0.047,0.041,0.044,-0.012,0.037,0.046,-0.032,0.014,-0.043,0.013,-0.012,0.01,0.014,0.013,0.006,0.013,0,0.01,0.004,0.014,-0.001,0.003,0.001,0.002
18.9,0.044,0.04,0.041,-0.012,0.035,0.044,-0.03,0.014,-0.041,0.012,-0.011,0.011,0.013,0.012,0.006,0.013,0,0.009,0.004,0.013,-0.001,0.003,0.001,0.002
18.91,0.041,0.038,0.037,-0.011,0.033,0.043,-0.028,0.015,-0.038,0.011,-0.01,0.011,0.013,0.011,0.006,0.012,0,0.009,0.004,0.012,-0.001,0.004,0.001,0.003
18.92,0.037,0.037,0.033,-0.01,0.031,0.04,-0.025,0.015,-0.035,0.01,-0.008,0.012,0.012,0.01,0.005,0.012,0,0.008,0.004,0.011,-0.001,0.004,0.001,0.003
18.93,0.033,0.034,0.029,-0.008,0.028,0.037,-0.022,0.015,-0.031,0.008,-0.007,0.012,0.011,0.009,0.005,0.011,0,0.008,0.004,0.01,0,0.004,0.001,0.003
18.94,0.028,0.032,0.025,-0.007,0.025,0.035,-0.019,0.014,-0.027,0.007,-0.005,0.012,0.01,0.008,0.004,0.01,0,0.007,0.004,0.008,0,0.004,0.001,0.003
18.95,0.023,0.029,0.021,-0.006,0.022,0.032,-0.016,0.014,-0.023,0.006,-0.003,0.012,0.009,0.007,0.003,0.009,0,0.006,0.004,0.007,0,0.004,0.001,0.003
18.96,0.019,0.026,0.016,-0.005,0.019,0.028,-0.013,0.014,-0.019,0.004,-0.002,0.012,0.008,0.005,0.003,0.008,0,0.006,0.004,0.006,0,0.004,0.001,0.003
18.97,0.014,0.023,0.012,-0.003,0.015,0.025,-0.01,0.013,-0.014,0.003,0,0.011,0.007,0.004,0.002,0.007,0,0.005,0.004,0.004,0,0.004,0.001,0.002
18.98,0.01,0.02,0.008,-0.002,0.012,0.022,-0.007,0.012,-0.01,0.002,0.002,0.011,0.006,0.003,0.002,0.006,0,0.004,0.004,0.003,0,0.004,0.001,0.002
18.99,0.005,0.017,0.004,-0.001,0.009,0.018,-0.004,0.012,-0.006,0.001,0.003,0.01,0.005,0.002,0.001,0.005,0,0.003,0.004,0.002,0,0.004,0,0.002
19,0.001,0.014,0,0,0.006,0.015,-0.002,0.011,-0.003,-0.001,0.004,0.01,0.004,0.001,0.001,0.004,0,0.003,0.004,0.001,0,0.004,0,0.002
19.01,-0.002,0.012,-0.003,0.001,0.004,0.011,0,0.01,0.001,-0.002,0.005,0.009,0.003,0,0,0.003,0,0.002,0.004,0,0,0.004,0,0.002
19.02,-0.006,0.009,-0.006,0.002,0.001,0.008,0.003,0.009,0.004,-0.003,0.006,0.008,0.002,-0.001,0,0.002,0,0.001,0.003,-0.001,0,0.004,0,0.002
19.03,-0.009,0.006,-0.009,0.003,-0.001,0.005,0.005,0.008,0.007,-0.003,0.007,0.007,0.001,-0.002,0,0.001,0,0.001,0.003,-0.002,0,0.003,0,0.002
19.04,-0.011,0.003,-0.011,0.003,-0.004,0.003,0.007,0.007,0.01,-0.004,0.008,0.007,0,-0.003,-0.001,0,0,0,0.003,-0.003,0,0.003,0,0.001
19.05,-0.013,0.001,-0.013,0.004,-0.006,0,0.008,0.005,0.012,-0.005,0.008,0.006,-0.001,-0.003,-0.001,0,0,0,0.002,-0.004,0,0.003,0,0.001
19.06,-0.015,-0.001,-0.014,0.004,-0.007,-0.002,0.009,0.004,0.014,-0.005,0.008,0.005,-0.001,-0.004,-0.001,-0.001,0,-0.001,0.002,-0.004,0.001,0.002,0,0.001
19.07,-0.017,-0.003,-0.015,0.004,-0.009,-0.004,0.01,0.003,0.015,-0.005,0.008,0.004,-0.002,-0.004,-0.001,-0.002,0,-0.001,0.002,-0.004,0.001,0.002,0,0.001
19.08,-0.017,-0.005,-0.016,0.005,-0.009,-0.007,0.01,0.002,0.016,-0.006,0.008,0.003,-0.002,-0.004,-0.002,-0.002,0,-0.002,0.001,-0.004,0.001,0.001,0,0.001
19.09,-0.016,-0.006,-0.016,0.005,-0.009,-0.008,0.009,0,0.016,-0.006,0.006,0.002,-0.003,-0.004,-0.002,-0.002,0,-0.002,0.001,-0.004,0.001,0.001,0,0
19.1,-0.015,-0.007,-0.015,0.004,-0.01,-0.008,0.009,-0.001,0.014,-0.005,0.006,0.001,-0.003,-0.004,-0.002,-0.003,0,-0.002,0,-0.004,0,0,0,0
19.11,-0.015,-0.007,-0.013,0.004,-0.01,-0.008,0.009,-0.001,0.013,-0.005,0.005,-0.001,-0.003,-0.003,-0.001,-0.003,0,-0.002,0,-0.004,0,0,0,0
19.12,-0.014,-0.008,-0.013,0.003,-0.009,-0.008,0.008,-0.002,0.012,-0.004,0.004,-0.002,-0.003,-0.003,-0.001,-0.003,0,-0.002,0,-0.003,0,0,0,0
19.13,-0.012,-0.008,-0.011,0.003,-0.009,-0.009,0.007,-0.003,0.011,-0.004,0.003,-0.002,-0.003,-0.003,-0.001,-0.003,0,-0.002,-0.001,-0.003,0,-0.001,0,0
19.14,-0.011,-0.008,-0.011,0.003,-0.008,-0.01,0.006,-0.003,0.01,-0.004,0.003,-0.003,-0.003,-0.003,-0.001,-0.003,0,-0.002,-0.001,-0.003,0,-0.001,0,-0.001
19.15,-0.009,-0.007,-0.009,0.002,-0.007,-0.009,0.005,-0.004,0.009,-0.003,0.002,-0.003,-0.003,-0.002,-0.001,-0.003,0,-0.002,-0.001,-0.002,0,-0.001,0,-0.001
19.16,-0.009,-0.007,-0.008,0.002,-0.007,-0.008,0.005,-0.004,0.008,-0.002,0.001,-0.004,-0.003,-0.002,-0.001,-0.003,0,-0.002,-0.001,-0.002,0,-0.001,0,-0.001
19.17,-0.008,-0.007,-0.007,0.002,-0.007,-0.008,0.004,-0.005,0.007,-0.002,0,-0.004,-0.003,-0.002,-0.001,-0.003,0,-0.002,-0.001,-0.002,0,-0.001,0,-0.001
19.18,-0.007,-0.007,-0.006,0.001,-0.006,-0.007,0.003,-0.005,0.005,-0.002,0,-0.004,-0.003,-0.001,-0.001,-0.002,0,-0.002,-0.002,-0.001,0,-0.001,0,-0.001
19.19,-0.006,-0.006,-0.005,0.001,-0.006,-0.007,0.003,-0.005,0.005,-0.001,-0.001,-0.004,-0.002,-0.001,-0.001,-0.002,0,-0.002,-0.002,-0.001,0,-0.002,0,-0.001
19.2,-0.005,-0.006,-0.004,0,-0.005,-0.006,0.002,-0.005,0.004,-0.001,-0.001,-0.004,-0.002,-0.001,-0.001,-0.002,0,-0.001,-0.002,-0.001,0,-0.002,0,-0.001
19.21,-0.004,-0.006,-0.003,0,-0.004,-0.006,0.002,-0.005,0.003,-0.001,-0.001,-0.004,-0.002,-0.001,0,-0.002,0,-0.001,-0.002,-0.001,0,-0.002,0,-0.001
19.22,-0.003,-0.005,-0.003,0,-0.004,-0.005,0.001,-0.004,0.002,-0.001,-0.001,-0.004,-0.002,0,0,-0.002,0,-0.001,-0.002,0,0,-0.002,0,-0.001
19.23,-0.002,-0.004,-0.002,0,-0.003,-0.005,0.001,-0.004,0.002,-0.001,-0.001,-0.005,-0.002,0,0,-0.002,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.24,-0.002,-0.004,-0.001,0,-0.003,-0.004,0,-0.004,0.001,0,-0.001,-0.004,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.25,-0.001,-0.003,-0.001,0,-0.002,-0.004,0,-0.004,0.001,0,-0.001,-0.004,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.26,-0.001,-0.003,0,0,-0.002,-0.003,0,-0.003,0.001,0,-0.001,-0.004,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.27,-0.001,-0.002,0,0,-0.001,-0.003,0,-0.003,0.001,0,-0.001,-0.003,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.28,0,-0.002,0.001,-0.001,-0.001,-0.003,0,-0.003,0.001,0,-0.001,-0.003,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.29,0,-0.002,0.001,-0.001,-0.001,-0.002,-0.001,-0.003,0.001,0,-0.001,-0.003,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.3,0,-0.002,0.001,-0.001,-0.001,-0.002,-0.001,-0.003,0,0,-0.001,-0.003,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,0,-0.001
19.31,0,-0.001,0.001,-0.001,-0.001,-0.002,-0.001,-0.003,0,0,-0.001,-0.003,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,-0.001
19.32,0,-0.001,0.001,-0.001,-0.001,-0.002,-0.001,-0.003,0,0,-0.001,-0.003,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,-0.001
19.33,0,-0.001,0.001,-0.001,0,-0.001,-0.001,-0.003,0,0,-0.001,-0.003,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,-0.001
19.34,0,-0.001,0.001,-0.001,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0
19.35,0,-0.001,0.001,-0.001,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0
19.36,0,-0.001,0.001,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0
19.37,0,-0.001,0.001,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0
19.38,0,-0.001,0.001,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0
19.39,0,-0.001,0.001,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.4,0,-0.001,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.41,0,-0.001,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.42,0,-0.001,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.43,0,-0.001,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.44,0,-0.001,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.45,0,0,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.46,0,0,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.47,0,0,0,0,0,-0.001,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.48,0,0,0,0,0,0,-0.001,-0.002,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.49,0,0,0,0,0,0,-0.001,-0.001,0,0,-0.001,-0.002,0,0,0,0,0,0,-0.001,0,0,-0.001,0,0
19.5,-0.363,-0.372,0.918,-0.402,-0.284,0.639,0.427,0.022,0.055,0.372,0.193,-0.309,-0.044,-0.024,0.216,-0.045,0.004,0.143,-0.031,-0.01,0.007,-0.031,0.017,-0.066
19.51,-0.793,-0.933,2.471,-0.945,-0.638,1.582,0.988,-0.011,0.321,0.884,0.496,-0.74,-0.074,-0.011,0.401,-0.076,0.018,0.222,-0.065,0.008,0.079,-0.067,0.037,-0.099
19.52,-0.143,-0.765,2.865,-0.531,-0.164,1.206,0.432,-0.328,1.142,0.511,0.484,-0.493,-0.055,0.062,0.425,-0.06,0.04,0.139,-0.087,0.074,0.227,-0.092,0.052,-0.059
19.53,0.389,-0.52,2.99,-0.186,0.341,0.728,-0.059,-0.503,1.656,0.191,0.524,-0.389,-0.034,0.113,0.439,-0.04,0.05,0.084,-0.098,0.123,0.297,-0.103,0.06,-0.058
19.54,0.388,-0.521,3.259,-0.276,0.476,0.731,-0.041,-0.437,1.589,0.282,0.663,-0.622,-0.025,0.136,0.468,-0.028,0.05,0.093,-0.104,0.148,0.284,-0.108,0.062,-0.091
19.55,0.405,-0.532,3.319,-0.328,0.515,0.762,-0.064,-0.408,1.421,0.335,0.636,-0.69,-0.012,0.164,0.455,-0.014,0.048,0.093,-0.112,0.176,0.268,-0.113,0.06,-0.094
19.56,0.584,-0.44,3.081,-0.217,0.606,0.626,-0.27,-0.453,1.3,0.232,0.457,-0.548,0.006,0.196,0.405,0.005,0.046,0.075,-0.117,0.207,0.254,-0.118,0.056,-0.076
19.57,0.683,-0.342,2.772,-0.159,0.657,0.513,-0.403,-0.436,1.051,0.176,0.305,-0.472,0.023,0.218,0.353,0.024,0.041,0.066,-0.118,0.227,0.215,-0.117,0.05,-0.071
19.58,0.675,-0.276,2.47,-0.182,0.635,0.481,-0.433,-0.356,0.687,0.197,0.192,-0.473,0.038,0.23,0.303,0.039,0.035,0.067,-0.114,0.239,0.163,-0.114,0.043,-0.073
19.59,0.68,-0.201,2.122,-0.181,0.597,0.44,-0.477,-0.294,0.347,0.194,0.053,-0.429,0.052,0.239,0.246,0.052,0.029,0.064,-0.111,0.247,0.116,-0.111,0.036,-0.067
19.6,0.704,-0.116,1.751,-0.156,0.561,0.379,-0.538,-0.253,0.061,0.166,-0.094,-0.351,0.063,0.245,0.191,0.063,0.024,0.059,-0.106,0.251,0.074,-0.107,0.03,-0.058
19.61,0.694,-0.045,1.423,-0.15,0.51,0.339,-0.564,-0.203,-0.202,0.156,-0.206,-0.301,0.071,0.243,0.144,0.07,0.019,0.056,-0.1,0.248,0.034,-0.101,0.024,-0.054
19.62,0.661,0.008,1.144,-0.158,0.452,0.315,-0.562,-0.152,-0.425,0.159,-0.285,-0.269,0.076,0.238,0.105,0.075,0.014,0.055,-0.094,0.241,0,-0.095,0.018,-0.05
19.63,0.629,0.054,0.9,-0.156,0.4,0.286,-0.557,-0.116,-0.583,0.153,-0.346,-0.231,0.078,0.229,0.072,0.077,0.011,0.052,-0.087,0.231,-0.025,-0.089,0.013,-0.045
