Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
11.43,-0.004,-0.022,-0.027,0.008,-0.011,-0.03,0.002,0.017,0.027,-0.002,0.013,0.027,-0.001,-0.008,0.004,-0.001,-0.007,0.002,-0.001,-0.007,0.001,-0.001,-0.007,0
11.44,-0.004,-0.018,-0.025,0.006,-0.009,-0.028,0.003,0.017,0.023,-0.001,0.012,0.024,-0.001,-0.007,0.003,-0.001,-0.006,0.002,-0.001,-0.007,0.001,-0.001,-0.006,0
11.45,-0.002,-0.015,-0.024,0.005,-0.007,-0.025,0.003,0.016,0.02,-0.001,0.01,0.022,-0.001,-0.006,0.002,-0.001,-0.006,0.002,-0.001,-0.006,0.001,-0.001,-0.006,0
11.46,-0.002,-0.014,-0.021,0.005,-0.007,-0.023,0.003,0.016,0.018,-0.002,0.01,0.019,-0.001,-0.006,0.002,-0.001,-0.005,0.001,-0.001,-0.006,0.001,-0.001,-0.005,0
11.47,-0.003,-0.015,-0.019,0.005,-0.007,-0.021,0.003,0.016,0.016,-0.002,0.01,0.018,-0.001,-0.005,0.002,-0.001,-0.005,0.001,-0.001,-0.005,0.001,-0.001,-0.005,0
11.48,-0.003,-0.012,-0.018,0.004,-0.007,-0.02,0.004,0.015,0.014,-0.001,0.009,0.017,-0.001,-0.005,0.002,-0.001,-0.005,0.001,-0.001,-0.005,0.001,-0.001,-0.005,0
11.49,-0.003,-0.011,-0.016,0.003,-0.006,-0.018,0.004,0.014,0.012,0,0.008,0.016,-0.001,-0.004,0.002,-0.001,-0.004,0.001,-0.001,-0.004,0.001,-0.001,-0.004,0
11.5,-0.168,-0.724,0.305,0.255,-0.468,0.27,0.081,0.332,-0.099,-0.214,0.434,-0.306,-0.028,-0.005,0.12,-0.03,0.02,0.085,-0.015,0.003,-0.006,-0.017,0.027,-0.041
11.51,-0.437,-1.981,0.884,0.692,-1.206,0.745,0.163,0.809,-0.215,-0.562,1.085,-0.797,-0.065,-0.015,0.244,-0.069,0.043,0.164,-0.03,-0.002,0.017,-0.034,0.056,-0.063
11.52,-0.435,-2.451,1.095,0.866,-1.204,0.813,-0.051,0.57,0.13,-0.618,0.982,-0.768,-0.1,-0.039,0.305,-0.106,0.052,0.185,-0.04,-0.027,0.086,-0.046,0.063,-0.035
11.53,-0.333,-2.591,1.144,0.933,-0.947,0.714,-0.312,0.17,0.556,-0.584,0.681,-0.603,-0.132,-0.065,0.338,-0.138,0.054,0.186,-0.049,-0.056,0.149,-0.055,0.064,-0.003
11.54,-0.246,-2.7,1.178,0.995,-0.751,0.619,-0.484,-0.081,0.865,-0.569,0.492,-0.498,-0.159,-0.088,0.358,-0.165,0.054,0.185,-0.057,-0.08,0.188,-0.064,0.062,0.015
11.55,-0.175,-2.789,1.202,1.055,-0.617,0.538,-0.578,-0.202,1.07,-0.57,0.406,-0.446,-0.181,-0.108,0.368,-0.187,0.051,0.182,-0.065,-0.101,0.208,-0.071,0.058,0.022
11.56,-0.104,-2.811,1.194,1.093,-0.489,0.442,-0.63,-0.27,1.221,-0.561,0.342,-0.395,-0.199,-0.126,0.365,-0.203,0.045,0.174,-0.072,-0.12,0.217,-0.076,0.051,0.026
11.57,-0.03,-2.767,1.15,1.108,-0.361,0.332,-0.649,-0.305,1.328,-0.544,0.296,-0.344,-0.211,-0.141,0.352,-0.215,0.037,0.162,-0.077,-0.137,0.217,-0.081,0.041,0.026
11.58,0.041,-2.675,1.077,1.104,-0.242,0.217,-0.639,-0.308,1.393,-0.522,0.271,-0.299,-0.219,-0.154,0.332,-0.221,0.027,0.147,-0.081,-0.151,0.208,-0.083,0.03,0.023
11.59,0.104,-2.546,0.983,1.083,-0.137,0.102,-0.609,-0.288,1.423,-0.493,0.253,-0.249,-0.222,-0.165,0.308,-0.222,0.015,0.132,-0.084,-0.163,0.195,-0.084,0.017,0.019
11.6,0.159,-2.395,0.873,1.051,-0.052,-0.008,-0.561,-0.246,1.419,-0.464,0.255,-0.205,-0.22,-0.174,0.28,-0.219,0.003,0.116,-0.084,-0.173,0.176,-0.083,0.004,0.013
11.61,0.203,-2.228,0.753,1.007,0.016,-0.109,-0.502,-0.192,1.389,-0.435,0.266,-0.162,-0.215,-0.18,0.251,-0.213,-0.01,0.101,-0.083,-0.18,0.155,-0.081,-0.009,0.006
11.62,0.235,-2.05,0.626,0.953,0.066,-0.202,-0.439,-0.131,1.341,-0.405,0.282,-0.119,-0.206,-0.184,0.222,-0.203,-0.023,0.087,-0.08,-0.184,0.133,-0.077,-0.023,-0.001
11.63,0.256,-1.869,0.498,0.892,0.099,-0.283,-0.374,-0.067,1.278,-0.377,0.301,-0.075,-0.194,-0.186,0.193,-0.19,-0.035,0.074,-0.076,-0.187,0.112,-0.072,-0.037,-0.008
11.64,0.264,-1.69,0.372,0.826,0.116,-0.353,-0.311,-0.004,1.206,-0.35,0.322,-0.031,-0.179,-0.186,0.167,-0.175,-0.048,0.062,-0.07,-0.188,0.09,-0.066,-0.05,-0.015
11.65,0.261,-1.518,0.252,0.756,0.117,-0.411,-0.251,0.058,1.129,-0.325,0.342,0.014,-0.163,-0.186,0.144,-0.159,-0.06,0.053,-0.064,-0.188,0.07,-0.06,-0.062,-0.021
11.66,0.248,-1.355,0.14,0.686,0.104,-0.457,-0.195,0.117,1.047,-0.307,0.374,0.047,-0.146,-0.184,0.122,-0.142,-0.071,0.044,-0.057,-0.186,0.052,-0.053,-0.073,-0.026
11.67,0.226,-1.2,0.035,0.613,0.084,-0.494,-0.146,0.166,0.97,-0.286,0.387,0.095,-0.127,-0.181,0.103,-0.124,-0.082,0.038,-0.049,-0.183,0.036,-0.045,-0.084,-0.029
11.68,0.195,-1.057,-0.059,0.54,0.055,-0.522,-0.105,0.207,0.897,-0.262,0.385,0.152,-0.109,-0.177,0.088,-0.106,-0.092,0.032,-0.041,-0.179,0.023,-0.037,-0.094,-0.033
11.69,0.16,-0.93,-0.14,0.471,0.016,-0.539,-0.067,0.247,0.824,-0.245,0.396,0.195,-0.091,-0.173,0.074,-0.088,-0.101,0.029,-0.033,-0.175,0.01,-0.03,-0.103,-0.035
11.7,0.12,-0.814,-0.212,0.405,-0.027,-0.549,-0.035,0.28,0.756,-0.23,0.402,0.238,-0.074,-0.168,0.063,-0.071,-0.109,0.026,-0.025,-0.171,0,-0.022,-0.111,-0.037
11.71,0.08,-0.71,-0.275,0.343,-0.071,-0.554,-0.008,0.305,0.695,-0.215,0.403,0.28,-0.057,-0.164,0.054,-0.055,-0.116,0.024,-0.018,-0.166,-0.008,-0.015,-0.118,-0.038
11.72,0.039,-0.617,-0.328,0.286,-0.115,-0.554,0.015,0.325,0.641,-0.201,0.401,0.319,-0.042,-0.159,0.046,-0.04,-0.122,0.023,-0.011,-0.161,-0.015,-0.009,-0.124,-0.038
11.73,-0.001,-0.536,-0.373,0.234,-0.159,-0.549,0.034,0.34,0.592,-0.188,0.396,0.356,-0.028,-0.155,0.04,-0.027,-0.127,0.022,-0.005,-0.156,-0.02,-0.003,-0.129,-0.038
11.74,-0.038,-0.466,-0.409,0.187,-0.2,-0.541,0.049,0.351,0.549,-0.175,0.389,0.39,-0.015,-0.15,0.035,-0.015,-0.131,0.022,0.001,-0.152,-0.025,0.002,-0.133,-0.037
11.75,-0.073,-0.405,-0.438,0.145,-0.239,-0.53,0.062,0.357,0.512,-0.164,0.381,0.42,-0.005,-0.146,0.031,-0.004,-0.135,0.022,0.006,-0.147,-0.028,0.006,-0.136,-0.037
11.76,-0.103,-0.354,-0.46,0.109,-0.273,-0.518,0.073,0.361,0.48,-0.153,0.371,0.446,0.005,-0.142,0.027,0.005,-0.137,0.022,0.01,-0.143,-0.031,0.01,-0.139,-0.036
11.77,-0.129,-0.31,-0.477,0.078,-0.303,-0.505,0.081,0.362,0.453,-0.143,0.359,0.469,0.013,-0.138,0.025,0.013,-0.139,0.023,0.013,-0.139,-0.033,0.013,-0.14,-0.035
11.78,-0.15,-0.274,-0.488,0.053,-0.329,-0.491,0.088,0.362,0.429,-0.135,0.352,0.483,0.019,-0.134,0.022,0.019,-0.14,0.023,0.016,-0.135,-0.034,0.016,-0.141,-0.034
11.79,-0.168,-0.243,-0.496,0.031,-0.348,-0.477,0.093,0.357,0.411,-0.125,0.335,0.502,0.024,-0.131,0.02,0.024,-0.14,0.023,0.018,-0.132,-0.035,0.018,-0.141,-0.032
11.8,-0.181,-0.22,-0.498,0.014,-0.364,-0.463,0.096,0.352,0.395,-0.118,0.323,0.512,0.028,-0.127,0.019,0.028,-0.14,0.023,0.02,-0.129,-0.036,0.019,-0.141,-0.032
11.81,-0.189,-0.202,-0.498,0.002,-0.375,-0.448,0.1,0.348,0.381,-0.114,0.317,0.513,0.031,-0.124,0.017,0.03,-0.139,0.023,0.021,-0.126,-0.036,0.02,-0.14,-0.031
11.82,-0.194,-0.186,-0.495,-0.009,-0.38,-0.436,0.1,0.34,0.371,-0.106,0.301,0.52,0.032,-0.121,0.016,0.032,-0.137,0.022,0.021,-0.123,-0.036,0.021,-0.138,-0.03
11.83,-0.196,-0.175,-0.489,-0.015,-0.382,-0.423,0.101,0.333,0.362,-0.102,0.29,0.519,0.033,-0.119,0.015,0.032,-0.135,0.022,0.021,-0.12,-0.036,0.021,-0.136,-0.03
11.84,-0.194,-0.168,-0.481,-0.018,-0.38,-0.411,0.102,0.326,0.353,-0.1,0.286,0.51,0.033,-0.116,0.014,0.032,-0.133,0.021,0.021,-0.117,-0.036,0.021,-0.134,-0.029
11.85,-0.19,-0.16,-0.472,-0.021,-0.374,-0.4,0.1,0.316,0.348,-0.094,0.271,0.507,0.033,-0.113,0.013,0.032,-0.13,0.02,0.021,-0.115,-0.036,0.02,-0.131,-0.029
11.86,-0.184,-0.157,-0.461,-0.021,-0.366,-0.389,0.099,0.308,0.342,-0.092,0.263,0.497,0.032,-0.111,0.012,0.031,-0.127,0.019,0.02,-0.112,-0.036,0.019,-0.128,-0.029
11.87,-0.177,-0.155,-0.448,-0.02,-0.355,-0.379,0.098,0.3,0.336,-0.091,0.259,0.481,0.03,-0.108,0.011,0.029,-0.123,0.018,0.019,-0.109,-0.036,0.019,-0.125,-0.029
11.88,-0.168,-0.154,-0.435,-0.018,-0.342,-0.369,0.095,0.289,0.331,-0.088,0.247,0.472,0.028,-0.105,0.01,0.028,-0.12,0.016,0.018,-0.107,-0.035,0.018,-0.121,-0.028
11.89,-0.158,-0.153,-0.421,-0.015,-0.328,-0.36,0.093,0.281,0.326,-0.088,0.244,0.453,0.026,-0.103,0.009,0.026,-0.116,0.015,0.017,-0.104,-0.035,0.017,-0.117,-0.028
11.9,-0.148,-0.152,-0.407,-0.013,-0.313,-0.35,0.09,0.27,0.321,-0.085,0.232,0.441,0.024,-0.1,0.008,0.024,-0.112,0.014,0.016,-0.101,-0.034,0.016,-0.113,-0.028
11.91,-0.138,-0.152,-0.392,-0.009,-0.297,-0.341,0.087,0.26,0.315,-0.084,0.225,0.425,0.022,-0.097,0.007,0.022,-0.108,0.012,0.015,-0.099,-0.033,0.015,-0.109,-0.028
11.92,-0.128,-0.153,-0.376,-0.006,-0.282,-0.331,0.084,0.252,0.308,-0.085,0.224,0.402,0.02,-0.094,0.007,0.02,-0.104,0.011,0.014,-0.096,-0.033,0.013,-0.105,-0.028
11.93,-0.118,-0.151,-0.361,-0.003,-0.265,-0.322,0.08,0.24,0.302,-0.082,0.213,0.389,0.018,-0.091,0.006,0.018,-0.099,0.01,0.013,-0.093,-0.032,0.012,-0.101,-0.028
11.94,-0.109,-0.151,-0.345,0,-0.249,-0.312,0.077,0.231,0.295,-0.081,0.207,0.37,0.016,-0.088,0.005,0.016,-0.095,0.008,0.012,-0.09,-0.031,0.011,-0.097,-0.028
11.95,-0.1,-0.15,-0.328,0.002,-0.233,-0.302,0.074,0.221,0.287,-0.08,0.2,0.353,0.015,-0.085,0.005,0.014,-0.091,0.007,0.011,-0.086,-0.03,0.011,-0.092,-0.028
11.96,-0.092,-0.148,-0.313,0.004,-0.218,-0.292,0.07,0.211,0.278,-0.078,0.193,0.335,0.013,-0.082,0.004,0.013,-0.087,0.006,0.01,-0.083,-0.029,0.01,-0.088,-0.027
11.97,-0.083,-0.144,-0.298,0.006,-0.203,-0.282,0.066,0.2,0.27,-0.076,0.186,0.317,0.012,-0.078,0.004,0.011,-0.083,0.005,0.009,-0.08,-0.028,0.009,-0.084,-0.027
11.98,-0.077,-0.142,-0.282,0.007,-0.19,-0.27,0.063,0.191,0.26,-0.075,0.18,0.299,0.01,-0.075,0.004,0.01,-0.078,0.004,0.008,-0.076,-0.027,0.008,-0.08,-0.026
11.99,-0.07,-0.139,-0.267,0.009,-0.177,-0.259,0.06,0.182,0.25,-0.073,0.174,0.282,0.009,-0.071,0.003,0.009,-0.074,0.003,0.007,-0.073,-0.026,0.007,-0.076,-0.026
12,0.089,0.809,-0.88,-0.322,0.292,-0.587,0.06,-0.177,0.214,0.222,-0.27,0.531,0.056,-0.046,-0.14,0.053,-0.101,-0.085,0.009,-0.04,-0.033,0.006,-0.094,0.023
12.01,0.414,2.239,-1.732,-0.938,1.024,-1.121,0.051,-0.719,0.108,0.648,-0.903,0.903,0.11,-0.01,-0.264,0.105,-0.122,-0.16,0.015,0.001,-0.055,0.01,-0.11,0.048
12.02,0.329,2.624,-1.856,-1.09,0.868,-1.035,0.256,-0.499,-0.294,0.738,-0.773,0.864,0.146,0.03,-0.295,0.14,-0.12,-0.157,0.022,0.04,-0.11,0.015,-0.11,0.028
12.03,0.154,2.595,-1.705,-1.081,0.476,-0.774,0.475,-0.105,-0.707,0.698,-0.438,0.687,0.169,0.063,-0.296,0.163,-0.111,-0.137,0.027,0.071,-0.156,0.021,-0.103,0.003
12.04,0.046,2.586,-1.581,-1.078,0.239,-0.592,0.6,0.111,-0.956,0.683,-0.27,0.584,0.182,0.087,-0.296,0.177,-0.101,-0.124,0.03,0.093,-0.177,0.025,-0.095,-0.005
12.05,-0.006,2.593,-1.478,-1.079,0.13,-0.473,0.65,0.189,-1.077,0.683,-0.222,0.529,0.187,0.103,-0.294,0.183,-0.09,-0.116,0.031,0.108,-0.183,0.027,-0.086,-0.005
12.06,-0.041,2.545,-1.35,-1.054,0.056,-0.364,0.665,0.225,-1.137,0.672,-0.202,0.477,0.185,0.115,-0.285,0.183,-0.077,-0.107,0.032,0.119,-0.181,0.029,-0.074,-0.003
12.07,-0.066,2.442,-1.199,-1.005,-0.002,-0.256,0.658,0.246,-1.161,0.644,-0.183,0.411,0.179,0.124,-0.271,0.178,-0.062,-0.097,0.031,0.126,-0.174,0.03,-0.06,0
12.08,-0.079,2.311,-1.043,-0.942,-0.038,-0.157,0.633,0.245,-1.155,0.613,-0.183,0.352,0.169,0.13,-0.254,0.17,-0.047,-0.087,0.03,0.131,-0.163,0.031,-0.045,0.004
12.09,-0.081,2.165,-0.89,-0.872,-0.051,-0.071,0.593,0.227,-1.127,0.578,-0.193,0.289,0.158,0.133,-0.236,0.159,-0.031,-0.078,0.029,0.134,-0.149,0.03,-0.03,0.009
12.1,-0.076,2.011,-0.743,-0.798,-0.047,0.004,0.544,0.197,-1.086,0.54,-0.208,0.227,0.145,0.136,-0.218,0.147,-0.014,-0.07,0.027,0.136,-0.134,0.03,-0.014,0.014
12.11,-0.065,1.854,-0.603,-0.722,-0.031,0.071,0.489,0.162,-1.038,0.5,-0.222,0.159,0.131,0.137,-0.199,0.134,0.002,-0.063,0.026,0.137,-0.118,0.029,0.001,0.018
12.12,-0.051,1.699,-0.472,-0.647,-0.005,0.13,0.431,0.12,-0.986,0.462,-0.242,0.097,0.118,0.138,-0.181,0.121,0.017,-0.056,0.024,0.137,-0.102,0.028,0.016,0.023
12.13,-0.034,1.549,-0.352,-0.575,0.025,0.181,0.372,0.076,-0.932,0.426,-0.268,0.042,0.105,0.138,-0.164,0.109,0.032,-0.05,0.023,0.137,-0.086,0.027,0.031,0.027
12.14,-0.018,1.405,-0.24,-0.506,0.057,0.227,0.315,0.034,-0.881,0.389,-0.287,-0.017,0.092,0.138,-0.147,0.096,0.046,-0.045,0.022,0.137,-0.072,0.025,0.045,0.03
12.15,-0.002,1.269,-0.138,-0.443,0.09,0.268,0.26,-0.007,-0.833,0.355,-0.305,-0.072,0.081,0.138,-0.131,0.084,0.059,-0.04,0.021,0.137,-0.058,0.024,0.058,0.033
12.16,0.013,1.143,-0.046,-0.385,0.124,0.304,0.208,-0.047,-0.787,0.322,-0.323,-0.123,0.07,0.138,-0.117,0.073,0.071,-0.036,0.02,0.137,-0.045,0.023,0.07,0.036
12.17,0.028,1.028,0.036,-0.333,0.156,0.336,0.16,-0.085,-0.745,0.291,-0.335,-0.174,0.06,0.138,-0.104,0.064,0.082,-0.033,0.019,0.137,-0.033,0.022,0.081,0.038
12.18,0.04,0.924,0.109,-0.287,0.186,0.364,0.115,-0.121,-0.707,0.264,-0.353,-0.212,0.052,0.138,-0.092,0.055,0.092,-0.03,0.018,0.136,-0.022,0.021,0.091,0.04
12.19,0.051,0.83,0.175,-0.247,0.212,0.389,0.075,-0.152,-0.673,0.237,-0.36,-0.255,0.044,0.138,-0.082,0.047,0.101,-0.028,0.018,0.136,-0.013,0.02,0.1,0.041
12.2,0.06,0.746,0.233,-0.213,0.236,0.411,0.038,-0.182,-0.642,0.215,-0.374,-0.286,0.037,0.138,-0.072,0.04,0.109,-0.027,0.017,0.136,-0.004,0.019,0.107,0.042
12.21,0.068,0.671,0.283,-0.184,0.258,0.429,0.006,-0.208,-0.615,0.193,-0.382,-0.316,0.032,0.138,-0.064,0.033,0.115,-0.025,0.017,0.136,0.003,0.018,0.114,0.042
12.22,0.073,0.605,0.328,-0.16,0.276,0.445,-0.022,-0.231,-0.591,0.174,-0.388,-0.342,0.027,0.138,-0.057,0.028,0.121,-0.024,0.016,0.136,0.009,0.018,0.12,0.042
12.23,0.078,0.547,0.366,-0.14,0.29,0.459,-0.045,-0.249,-0.571,0.155,-0.386,-0.37,0.022,0.137,-0.051,0.024,0.126,-0.024,0.016,0.136,0.014,0.017,0.125,0.041
12.24,0.081,0.498,0.398,-0.124,0.304,0.469,-0.066,-0.267,-0.551,0.14,-0.392,-0.386,0.019,0.137,-0.045,0.02,0.13,-0.024,0.016,0.136,0.019,0.016,0.129,0.04
12.25,0.084,0.456,0.424,-0.112,0.315,0.477,-0.083,-0.281,-0.535,0.126,-0.393,-0.402,0.016,0.137,-0.041,0.017,0.133,-0.024,0.015,0.136,0.022,0.016,0.132,0.039
12.26,0.085,0.419,0.447,-0.102,0.323,0.484,-0.097,-0.292,-0.521,0.114,-0.392,-0.415,0.013,0.137,-0.038,0.014,0.136,-0.025,0.015,0.136,0.025,0.015,0.134,0.038
12.27,0.086,0.387,0.465,-0.095,0.328,0.488,-0.107,-0.3,-0.509,0.101,-0.383,-0.431,0.011,0.136,-0.035,0.012,0.137,-0.025,0.014,0.135,0.027,0.015,0.136,0.036
12.28,0.086,0.362,0.479,-0.091,0.333,0.49,-0.115,-0.308,-0.497,0.092,-0.383,-0.435,0.01,0.136,-0.033,0.01,0.138,-0.026,0.014,0.134,0.028,0.014,0.137,0.035
12.29,0.086,0.341,0.489,-0.088,0.337,0.489,-0.121,-0.313,-0.486,0.084,-0.378,-0.441,0.008,0.135,-0.031,0.008,0.139,-0.027,0.014,0.134,0.029,0.014,0.137,0.033
12.3,0.085,0.322,0.496,-0.087,0.337,0.488,-0.125,-0.315,-0.477,0.076,-0.371,-0.444,0.007,0.134,-0.03,0.007,0.139,-0.028,0.013,0.133,0.029,0.013,0.137,0.031
12.31,0.084,0.307,0.5,-0.086,0.337,0.485,-0.126,-0.315,-0.469,0.067,-0.358,-0.451,0.007,0.133,-0.029,0.007,0.138,-0.029,0.013,0.131,0.029,0.013,0.136,0.029
12.32,0.083,0.296,0.501,-0.087,0.336,0.48,-0.127,-0.315,-0.46,0.063,-0.354,-0.447,0.006,0.131,-0.028,0.006,0.137,-0.03,0.012,0.13,0.028,0.012,0.135,0.027
12.33,0.081,0.286,0.5,-0.089,0.334,0.474,-0.126,-0.314,-0.451,0.058,-0.346,-0.444,0.006,0.13,-0.028,0.006,0.135,-0.031,0.012,0.128,0.028,0.012,0.134,0.025
12.34,0.079,0.277,0.497,-0.09,0.33,0.466,-0.124,-0.311,-0.444,0.053,-0.336,-0.441,0.006,0.128,-0.028,0.005,0.133,-0.032,0.011,0.126,0.027,0.011,0.132,0.023
12.35,0.077,0.27,0.493,-0.091,0.325,0.459,-0.12,-0.305,-0.437,0.047,-0.321,-0.441,0.006,0.126,-0.028,0.005,0.131,-0.032,0.011,0.125,0.025,0.011,0.129,0.021
12.36,0.075,0.265,0.486,-0.094,0.321,0.449,-0.117,-0.301,-0.428,0.045,-0.315,-0.431,0.006,0.124,-0.029,0.005,0.128,-0.033,0.011,0.122,0.024,0.01,0.127,0.019
12.37,0.073,0.261,0.477,-0.096,0.316,0.439,-0.113,-0.296,-0.419,0.042,-0.306,-0.423,0.006,0.122,-0.029,0.005,0.126,-0.034,0.01,0.12,0.023,0.01,0.124,0.017
12.38,0.071,0.255,0.468,-0.098,0.309,0.428,-0.108,-0.289,-0.411,0.039,-0.295,-0.415,0.006,0.119,-0.029,0.005,0.123,-0.035,0.01,0.117,0.021,0.01,0.121,0.016
12.39,0.069,0.251,0.458,-0.099,0.301,0.417,-0.103,-0.28,-0.403,0.034,-0.28,-0.41,0.006,0.117,-0.029,0.006,0.119,-0.035,0.01,0.115,0.019,0.009,0.118,0.014
12.4,0.066,0.248,0.446,-0.101,0.294,0.405,-0.099,-0.274,-0.393,0.034,-0.273,-0.396,0.006,0.114,-0.03,0.006,0.116,-0.035,0.009,0.112,0.018,0.009,0.114,0.012
12.41,0.064,0.245,0.433,-0.103,0.287,0.392,-0.094,-0.267,-0.383,0.032,-0.264,-0.385,0.006,0.111,-0.03,0.006,0.112,-0.035,0.009,0.109,0.017,0.009,0.11,0.011
12.42,0.061,0.24,0.42,-0.103,0.278,0.38,-0.088,-0.258,-0.374,0.03,-0.254,-0.373,0.007,0.108,-0.03,0.006,0.109,-0.035,0.009,0.106,0.015,0.009,0.107,0.01
12.43,0.059,0.235,0.407,-0.103,0.268,0.368,-0.083,-0.247,-0.364,0.025,-0.238,-0.366,0.007,0.104,-0.03,0.007,0.105,-0.035,0.009,0.102,0.013,0.008,0.103,0.008
12.44,0.056,0.232,0.392,-0.104,0.26,0.354,-0.079,-0.239,-0.353,0.025,-0.232,-0.35,0.007,0.101,-0.03,0.007,0.101,-0.035,0.008,0.099,0.012,0.008,0.099,0.007
12.45,0.054,0.228,0.377,-0.104,0.251,0.341,-0.075,-0.231,-0.341,0.023,-0.224,-0.336,0.007,0.097,-0.03,0.007,0.097,-0.035,0.008,0.096,0.011,0.008,0.095,0.006
12.46,0.051,0.222,0.363,-0.104,0.241,0.327,-0.07,-0.221,-0.331,0.021,-0.213,-0.323,0.007,0.094,-0.03,0.007,0.093,-0.034,0.008,0.092,0.01,0.008,0.091,0.005
12.47,0.048,0.217,0.348,-0.103,0.231,0.314,-0.065,-0.211,-0.319,0.02,-0.203,-0.31,0.008,0.09,-0.029,0.007,0.089,-0.034,0.008,0.088,0.009,0.008,0.087,0.004
12.48,0.046,0.211,0.333,-0.101,0.221,0.3,-0.06,-0.202,-0.307,0.017,-0.191,-0.299,0.008,0.087,-0.029,0.008,0.085,-0.033,0.008,0.085,0.008,0.007,0.083,0.003
12.49,0.044,0.206,0.317,-0.099,0.212,0.287,-0.056,-0.193,-0.295,0.015,-0.182,-0.285,0.008,0.083,-0.028,0.008,0.081,-0.032,0.007,0.081,0.007,0.007,0.079,0.003
12.5,0.042,0.2,0.302,-0.097,0.202,0.273,-0.053,-0.184,-0.282,0.014,-0.174,-0.271,0.008,0.079,-0.028,0.008,0.077,-0.031,0.007,0.077,0.006,0.007,0.075,0.002
12.51,0.039,0.194,0.287,-0.096,0.192,0.259,-0.05,-0.176,-0.269,0.015,-0.168,-0.253,0.008,0.075,-0.027,0.008,0.073,-0.03,0.007,0.074,0.005,0.007,0.071,0.002
12.52,0.036,0.186,0.272,-0.093,0.182,0.246,-0.047,-0.166,-0.257,0.013,-0.159,-0.24,0.008,0.072,-0.026,0.008,0.069,-0.029,0.007,0.07,0.004,0.007,0.068,0.001
12.53,0.033,0.179,0.257,-0.09,0.172,0.233,-0.043,-0.156,-0.245,0.012,-0.15,-0.226,0.008,0.068,-0.025,0.008,0.065,-0.028,0.007,0.066,0.004,0.007,0.064,0.001
12.54,0.031,0.171,0.242,-0.088,0.162,0.22,-0.04,-0.148,-0.231,0.011,-0.142,-0.212,0.008,0.064,-0.024,0.008,0.062,-0.027,0.006,0.063,0.003,0.006,0.06,0
12.55,0.03,0.163,0.227,-0.083,0.151,0.207,-0.036,-0.137,-0.221,0.005,-0.122,-0.21,0.008,0.06,-0.023,0.008,0.058,-0.026,0.006,0.059,0.002,0.006,0.056,0
12.56,0.028,0.157,0.212,-0.08,0.143,0.194,-0.034,-0.13,-0.206,0.005,-0.116,-0.195,0.007,0.057,-0.022,0.007,0.054,-0.024,0.006,0.055,0.002,0.006,0.052,0
12.57,0.025,0.151,0.197,-0.078,0.135,0.18,-0.034,-0.126,-0.191,0.01,-0.121,-0.17,0.007,0.053,-0.021,0.007,0.05,-0.023,0.006,0.052,0.002,0.006,0.049,0
12.58,0.022,0.141,0.184,-0.074,0.125,0.169,-0.031,-0.116,-0.179,0.008,-0.112,-0.159,0.007,0.05,-0.02,0.007,0.047,-0.022,0.006,0.048,0.002,0.006,0.045,0
12.59,0.019,0.132,0.171,-0.07,0.114,0.157,-0.028,-0.106,-0.168,0.007,-0.103,-0.147,0.007,0.046,-0.019,0.007,0.043,-0.02,0.005,0.045,0.001,0.005,0.042,0
12.6,0.017,0.123,0.157,-0.067,0.106,0.145,-0.026,-0.099,-0.155,0.006,-0.095,-0.135,0.007,0.043,-0.017,0.007,0.04,-0.019,0.005,0.041,0.001,0.005,0.039,-0.001
12.61,0.015,0.116,0.144,-0.063,0.097,0.133,-0.024,-0.091,-0.143,0.005,-0.088,-0.123,0.006,0.039,-0.016,0.006,0.036,-0.018,0.005,0.038,0.001,0.005,0.035,-0.001
12.62,0.013,0.107,0.131,-0.059,0.089,0.121,-0.023,-0.084,-0.131,0.005,-0.081,-0.112,0.006,0.036,-0.015,0.006,0.033,-0.017,0.004,0.035,0.001,0.005,0.032,-0.001
12.63,0.011,0.099,0.119,-0.055,0.081,0.11,-0.021,-0.077,-0.119,0.004,-0.074,-0.101,0.006,0.033,-0.014,0.006,0.03,-0.015,0.004,0.032,0.001,0.004,0.029,-0.001
12.64,0.01,0.091,0.107,-0.051,0.073,0.099,-0.019,-0.07,-0.108,0.004,-0.067,-0.09,0.006,0.029,-0.013,0.006,0.027,-0.014,0.004,0.028,0.001,0.004,0.026,-0.001
12.65,0.008,0.083,0.096,-0.048,0.066,0.088,-0.018,-0.064,-0.096,0.003,-0.061,-0.08,0.005,0.026,-0.011,0.005,0.024,-0.013,0.004,0.025,0.001,0.004,0.023,-0.001
12.66,0.006,0.076,0.084,-0.044,0.059,0.078,-0.016,-0.058,-0.085,0.003,-0.054,-0.07,0.005,0.023,-0.01,0.005,0.021,-0.011,0.003,0.023,0.001,0.003,0.02,-0.001
