Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
32.420, 0.869, 0.260, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
32.440, 0.859, 0.120, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
32.460, 0.844, -0.072, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.021, 0.010
32.480, 0.822, -0.325, 0.000, 0.014, 1.000, 1.000, 0.000, 0.014, 0.022, 0.010, 0.021, 0.010
32.500, 0.731, -0.522, 0.000, 1.000, 0.000, 1.000, 0.049, 1.000, 0.022, 0.011, 0.021, 0.010
32.520, 0.649, -0.686, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.011, 0.021, 0.010
32.540, 0.544, -0.774, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
32.560, 0.439, -0.821, 0.000, 1.000, 0.000, 1.000, 0.206, 1.000, 0.023, 0.011, 0.021, 0.010
32.580, 0.327, -0.841, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
32.600, 0.188, -0.845, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
32.620, -0.113, -0.801, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.021, 0.010
32.640, -0.436, -0.767, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.021, 0.010
32.660, -0.691, -0.730, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
32.680, -0.829, -0.671, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
32.700, -0.880, -0.574, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
32.720, -0.889, -0.447, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
32.740, -0.884, -0.301, 0.000, 1.000, 0.654, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
32.760, -0.873, -0.130, 0.000, 1.000, 0.639, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
32.780, -0.861, 0.084, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.022, 0.009
32.800, -0.841, 0.332, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.022, 0.009
32.820, -0.814, 0.570, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.022, 0.009
32.840, -0.775, 0.739, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.022, 0.009
32.860, -0.736, 0.818, 1.000, 1.000, 1.000, 0.088, 1.000, 0.000, 0.022, 0.012, 0.022, 0.009
32.880, -0.708, 0.841, 1.000, 1.000, 1.000, 0.047, 1.000, 0.000, 0.022, 0.012, 0.022, 0.009
32.900, -0.692, 0.843, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
32.920, -0.673, 0.849, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.022, 0.009
32.940, -0.684, 0.832, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.009
32.960, -0.692, 0.827, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.011, 0.022, 0.009
32.980, -0.660, 0.855, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.022, 0.010
33.000, -0.641, 0.856, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.022, 0.010
33.020, -0.625, 0.856, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.022, 0.010
33.040, -0.604, 0.859, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.011
33.060, -0.600, 0.851, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.010
33.080, -0.586, 0.855, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.010
33.100, -0.523, 0.877, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.012, 0.023, 0.010
33.120, -0.452, 0.880, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
33.140, -0.368, 0.876, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.009
33.160, -0.264, 0.869, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.009
33.180, -0.126, 0.859, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
33.200, 0.065, 0.845, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
33.220, 0.316, 0.823, 1.000, 0.000, 1.000, 1.000, 0.857, 1.000, 0.022, 0.011, 0.023, 0.010
33.240, 0.587, 0.787, 1.000, 0.000, 1.000, 1.000, 0.758, 1.000, 0.022, 0.011, 0.023, 0.011
33.260, 0.779, 0.734, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.011
33.280, 0.861, 0.669, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.011
33.300, 0.884, 0.602, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
33.320, 0.887, 0.534, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
33.340, 0.883, 0.461, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
33.360, 0.878, 0.379, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.011
33.380, 0.870, 0.277, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
33.400, 0.861, 0.143, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.021, 0.011
33.420, 0.847, -0.041, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.021, 0.011
33.440, 0.826, -0.286, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.021, 0.010
33.460, 0.761, -0.518, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.010, 0.021, 0.010
33.480, 0.666, -0.676, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
33.500, 0.559, -0.768, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
33.520, 0.435, -0.809, 0.000, 1.000, 0.000, 1.000, 0.061, 1.000, 0.023, 0.011, 0.021, 0.010
33.540, 0.300, -0.828, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
33.560, 0.141, -0.833, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
33.580, -0.144, -0.802, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.021, 0.010
33.600, -0.502, -0.748, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.021, 0.010
33.620, -0.734, -0.707, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
33.640, -0.844, -0.649, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
33.660, -0.881, -0.565, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
33.680, -0.888, -0.447, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
33.700, -0.882, -0.313, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
33.720, -0.875, -0.138, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
33.740, -0.861, 0.075, 1.000, 1.000, 0.182, 0.000, 1.000, 0.000, 0.023, 0.011, 0.022, 0.010
33.760, -0.842, 0.322, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.010
33.780, -0.815, 0.562, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
33.800, -0.780, 0.730, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
33.820, -0.740, 0.814, 1.000, 1.000, 1.000, 0.092, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
33.840, -0.710, 0.841, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
33.860, -0.689, 0.847, 1.000, 1.000, 0.893, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
33.880, -0.671, 0.850, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
33.900, -0.661, 0.848, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
33.920, -0.680, 0.828, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.011, 0.022, 0.010
33.940, -0.685, 0.830, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.011, 0.022, 0.009
33.960, -0.654, 0.856, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.022, 0.010
33.980, -0.638, 0.855, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.022, 0.010
34.000, -0.621, 0.856, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.011
34.020, -0.591, 0.864, 1.000, 1.000, 0.218, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.011
34.040, -0.592, 0.850, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.010
34.060, -0.541, 0.871, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.010
34.080, -0.473, 0.879, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.012, 0.023, 0.010
34.100, -0.393, 0.877, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
34.120, -0.296, 0.871, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
34.140, -0.168, 0.862, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
34.160, 0.006, 0.850, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
34.180, 0.241, 0.830, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.011
34.200, 0.515, 0.798, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.011, 0.023, 0.010
34.220, 0.738, 0.750, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.023, 0.010
34.240, 0.846, 0.688, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.010
34.260, 0.880, 0.621, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
34.280, 0.887, 0.553, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
34.300, 0.884, 0.482, 1.000, 0.046, 1.000, 1.000, 1.000, 0.954, 0.023, 0.010, 0.022, 0.011
34.320, 0.879, 0.403, 1.000, 0.000, 1.000, 1.000, 0.248, 1.000, 0.023, 0.010, 0.022, 0.011
34.340, 0.873, 0.307, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
34.360, 0.864, 0.184, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
34.380, 0.851, 0.015, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
34.400, 0.832, -0.213, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.021, 0.010
34.420, 0.790, -0.471, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
34.440, 0.688, -0.634, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.460, 0.587, -0.747, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.480, 0.479, -0.805, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.500, 0.364, -0.832, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.520, 0.216, -0.837, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.540, -0.015, -0.818, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.021, 0.010
34.560, -0.383, -0.762, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
34.580, -0.653, -0.731, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
34.600, -0.812, -0.677, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
34.620, -0.872, -0.604, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
34.640, -0.888, -0.492, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
34.660, -0.885, -0.369, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
34.680, -0.879, -0.205, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
34.700, -0.867, -0.006, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
34.720, -0.850, 0.231, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
34.740, -0.826, 0.480, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
34.760, -0.795, 0.677, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
34.780, -0.756, 0.790, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
34.800, -0.722, 0.833, 1.000, 1.000, 0.876, 0.029, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
34.820, -0.699, 0.844, 1.000, 1.000, 0.400, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
34.840, -0.683, 0.847, 1.000, 1.000, 0.256, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.009
34.860, -0.666, 0.850, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.009
34.880, -0.676, 0.834, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
34.900, -0.690, 0.825, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
34.920, -0.676, 0.842, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
34.940, -0.653, 0.854, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.010
34.960, -0.638, 0.854, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.010
34.980, -0.607, 0.864, 1.000, 1.000, 0.167, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.011
35.000, -0.569, 0.870, 1.000, 1.000, 0.108, 1.000, 0.000, 0.000, 0.021, 0.011, 0.023, 0.011
35.020, -0.581, 0.846, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.021, 0.011, 0.023, 0.010
35.040, -0.520, 0.873, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.012, 0.023, 0.010
35.060, -0.449, 0.878, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
35.080, -0.365, 0.875, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
35.100, -0.259, 0.869, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
35.120, -0.119, 0.859, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
35.140, 0.073, 0.844, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
35.160, 0.327, 0.821, 1.000, 0.000, 1.000, 1.000, 0.617, 1.000, 0.023, 0.011, 0.023, 0.011
35.180, 0.596, 0.785, 1.000, 0.000, 1.000, 1.000, 0.465, 1.000, 0.023, 0.010, 0.023, 0.010
35.200, 0.784, 0.732, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.011
35.220, 0.862, 0.667, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
35.240, 0.884, 0.599, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
35.260, 0.887, 0.531, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
35.280, 0.883, 0.458, 1.000, 0.019, 1.000, 1.000, 1.000, 0.981, 0.023, 0.010, 0.022, 0.011
35.300, 0.877, 0.375, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.011
35.320, 0.870, 0.272, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
35.340, 0.860, 0.137, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
35.360, 0.846, -0.050, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.022, 0.010
35.380, 0.825, -0.297, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.010, 0.021, 0.010
35.400, 0.761, -0.531, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
35.420, 0.664, -0.683, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
35.440, 0.555, -0.771, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
35.460, 0.450, -0.819, 0.000, 1.000, 0.068, 1.000, 0.116, 1.000, 0.023, 0.011, 0.021, 0.010
35.480, 0.324, -0.836, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
35.500, 0.157, -0.834, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
35.520, -0.119, -0.804, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.021, 0.010
35.540, -0.492, -0.745, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
35.560, -0.727, -0.706, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
35.580, -0.842, -0.647, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
35.600, -0.880, -0.564, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
35.620, -0.887, -0.448, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
35.640, -0.884, -0.298, 0.000, 1.000, 0.680, 0.000, 1.000, 1.000, 0.023, 0.011, 0.022, 0.010
35.660, -0.874, -0.119, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
35.680, -0.860, 0.097, 1.000, 1.000, 0.225, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
35.700, -0.840, 0.346, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
35.720, -0.813, 0.580, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
35.740, -0.780, 0.735, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
35.760, -0.742, 0.814, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
35.780, -0.709, 0.842, 1.000, 1.000, 1.000, 0.018, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
35.800, -0.691, 0.845, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
35.820, -0.674, 0.849, 1.000, 1.000, 0.306, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
35.840, -0.665, 0.847, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
35.860, -0.686, 0.825, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.010
35.880, -0.680, 0.837, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
35.900, -0.650, 0.857, 1.000, 1.000, 0.031, 1.000, 0.000, 0.000, 0.022, 0.011, 0.022, 0.010
35.920, -0.637, 0.854, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.010, 0.023, 0.010
35.940, -0.624, 0.854, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.010, 0.023, 0.011
35.960, -0.593, 0.864, 1.000, 1.000, 0.184, 1.000, 0.000, 0.000, 0.021, 0.010, 0.023, 0.011
35.980, -0.605, 0.844, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.010, 0.023, 0.010
36.000, -0.545, 0.874, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
36.020, -0.476, 0.880, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
36.040, -0.397, 0.878, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.022, 0.011, 0.023, 0.010
36.060, -0.301, 0.872, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
36.080, -0.175, 0.863, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.011, 0.023, 0.010
36.100, -0.004, 0.850, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.010
36.120, 0.228, 0.831, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.023, 0.011
36.140, 0.502, 0.800, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.023, 0.010
36.160, 0.729, 0.753, 1.000, 0.000, 1.000, 1.000, 0.104, 1.000, 0.023, 0.010, 0.023, 0.010
36.180, 0.843, 0.691, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.200, 0.880, 0.624, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
36.220, 0.887, 0.556, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
36.240, 0.885, 0.486, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
36.260, 0.880, 0.407, 1.000, 0.058, 1.000, 1.000, 0.588, 0.942, 0.023, 0.010, 0.022, 0.011
36.280, 0.873, 0.312, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.011
36.300, 0.864, 0.191, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.320, 0.852, 0.025, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.340, 0.834, -0.201, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.023, 0.010, 0.021, 0.010
36.360, 0.767, -0.430, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
36.380, 0.691, -0.623, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
36.400, 0.603, -0.749, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
36.420, 0.495, -0.807, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
36.440, 0.392, -0.837, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.011, 0.021, 0.010
36.460, 0.266, -0.845, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.023, 0.010, 0.021, 0.010
36.480, 0.011, -0.813, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.500, -0.298, -0.784, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.011
36.520, -0.581, -0.756, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.540, -0.779, -0.705, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.023, 0.010, 0.022, 0.010
36.560, -0.863, -0.632, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.024, 0.010, 0.022, 0.010
36.580, -0.888, -0.520, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.024, 0.011, 0.023, 0.010
36.600, -0.887, -0.397, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.024, 0.011, 0.023, 0.010
36.620, -0.881, -0.237, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.024, 0.011, 0.023, 0.010
36.640, -0.870, -0.044, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.024, 0.010, 0.023, 0.010
36.660, -0.854, 0.187, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
36.680, -0.831, 0.438, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
36.700, -0.801, 0.647, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.023, 0.011, 0.023, 0.010
36.720, -0.763, 0.775, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
36.740, -0.729, 0.827, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.023, 0.010
