Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
30.000, -0.885, -0.499, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
30.020, -0.881, -0.423, 0.000, 0.000, 0.234, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
30.040, -0.874, -0.332, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
30.060, -0.866, -0.216, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
30.080, -0.855, -0.060, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
30.100, -0.838, 0.154, 1.000, 0.000, 0.210, 1.000, 0.000, 1.000, 0.016, 0.011, 0.012, 0.011
30.120, -0.821, 0.411, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
30.140, -0.806, 0.617, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.012, 0.012, 0.011
30.160, -0.778, 0.745, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.012, 0.013, 0.011
30.180, -0.732, 0.826, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.012, 0.013, 0.011
30.200, -0.661, 0.877, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.016, 0.012, 0.013, 0.011
30.220, -0.591, 0.888, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.016, 0.011, 0.013, 0.011
30.240, -0.522, 0.887, 1.000, 0.000, 0.137, 0.000, 0.000, 1.000, 0.016, 0.011, 0.014, 0.011
30.260, -0.449, 0.883, 1.000, 0.118, 0.357, 0.060, 0.000, 0.882, 0.016, 0.011, 0.014, 0.011
30.280, -0.364, 0.877, 1.000, 0.000, 0.220, 0.000, 0.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.300, -0.258, 0.869, 1.000, 0.000, 0.176, 0.128, 0.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.320, -0.117, 0.859, 1.000, 0.000, 0.214, 0.098, 0.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.340, 0.076, 0.844, 1.000, 0.030, 0.215, 0.118, 0.000, 0.970, 0.017, 0.011, 0.014, 0.010
30.360, 0.330, 0.821, 1.000, 0.017, 0.060, 0.112, 0.000, 0.983, 0.017, 0.011, 0.014, 0.011
30.380, 0.599, 0.785, 1.000, 0.000, 0.047, 0.013, 0.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.400, 0.785, 0.731, 1.000, 0.000, 1.000, 0.049, 0.000, 1.000, 0.017, 0.011, 0.014, 0.012
30.420, 0.863, 0.666, 1.000, 0.000, 0.000, 0.090, 1.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.440, 0.884, 0.598, 1.000, 0.000, 0.000, 0.163, 1.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.460, 0.886, 0.530, 1.000, 0.000, 0.000, 0.184, 1.000, 1.000, 0.017, 0.011, 0.014, 0.011
30.480, 0.883, 0.457, 1.000, 0.000, 0.000, 0.068, 1.000, 1.000, 0.017, 0.011, 0.013, 0.011
30.500, 0.877, 0.373, 1.000, 0.155, 0.000, 0.000, 1.000, 0.845, 0.017, 0.010, 0.013, 0.011
30.520, 0.870, 0.270, 1.000, 0.219, 0.000, 0.000, 1.000, 0.781, 0.017, 0.010, 0.013, 0.011
30.540, 0.860, 0.132, 1.000, 0.234, 0.000, 0.000, 1.000, 0.766, 0.017, 0.010, 0.013, 0.011
30.560, 0.846, -0.055, 0.000, 0.210, 0.000, 0.000, 1.000, 0.210, 0.017, 0.010, 0.013, 0.010
30.580, 0.824, -0.304, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.016, 0.010, 0.013, 0.010
30.600, 0.789, -0.576, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.016, 0.010, 0.013, 0.010
30.620, 0.737, -0.773, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.016, 0.010, 0.013, 0.010
30.640, 0.672, -0.859, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.016, 0.010, 0.013, 0.010
30.660, 0.605, -0.883, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.011
30.680, 0.530, -0.884, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.016, 0.011, 0.014, 0.011
30.700, 0.314, -0.829, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.013, 0.012
30.720, 0.153, -0.833, 0.000, 1.000, 0.144, 0.000, 0.732, 1.000, 0.017, 0.012, 0.013, 0.011
30.740, -0.124, -0.804, 0.000, 1.000, 0.000, 0.000, 0.429, 1.000, 0.017, 0.012, 0.013, 0.011
30.760, -0.379, -0.797, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.012
30.780, -0.637, -0.766, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
30.800, -0.803, -0.713, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
30.820, -0.868, -0.649, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
30.840, -0.885, -0.582, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.012
30.860, -0.886, -0.512, 0.000, 0.467, 1.000, 0.000, 0.000, 0.467, 0.016, 0.010, 0.012, 0.012
30.880, -0.883, -0.427, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.017, 0.010, 0.013, 0.012
30.900, -0.875, -0.336, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
30.920, -0.867, -0.222, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
30.940, -0.855, -0.068, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
30.960, -0.839, 0.143, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.016, 0.010, 0.012, 0.012
30.980, -0.812, 0.410, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.000, -0.771, 0.665, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.020, -0.713, 0.816, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.040, -0.647, 0.872, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.060, -0.579, 0.886, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.080, -0.510, 0.886, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.100, -0.435, 0.882, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.120, -0.347, 0.875, 1.000, 0.000, 1.000, 0.622, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
31.140, -0.236, 0.867, 1.000, 0.000, 1.000, 0.441, 0.000, 1.000, 0.018, 0.010, 0.013, 0.011
31.160, -0.087, 0.857, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.012, 0.011
31.180, -0.083, 0.774, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.011
31.200, 0.100, 0.803, 1.000, 0.000, 0.196, 0.000, 0.000, 1.000, 0.017, 0.010, 0.013, 0.011
31.220, 0.280, 0.773, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.011
31.240, 0.543, 0.763, 1.000, 0.047, 0.000, 0.000, 0.000, 0.953, 0.017, 0.011, 0.013, 0.011
31.260, 0.750, 0.724, 1.000, 0.023, 0.016, 0.023, 0.000, 0.977, 0.017, 0.011, 0.014, 0.011
31.280, 0.805, 0.542, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.014, 0.011
31.300, 0.856, 0.488, 1.000, 0.000, 1.000, 0.080, 0.000, 1.000, 0.017, 0.011, 0.014, 0.011
31.320, 0.871, 0.416, 1.000, 0.000, 1.000, 0.061, 0.000, 1.000, 0.018, 0.010, 0.014, 0.011
31.340, 0.871, 0.326, 1.000, 0.000, 1.000, 0.067, 0.000, 1.000, 0.018, 0.011, 0.014, 0.011
31.360, 0.864, 0.210, 1.000, 0.000, 1.000, 0.185, 0.000, 1.000, 0.018, 0.011, 0.014, 0.011
31.380, 0.853, 0.052, 1.000, 0.000, 1.000, 0.235, 0.000, 1.000, 0.018, 0.011, 0.014, 0.011
31.400, 0.837, -0.165, 0.000, 0.008, 1.000, 0.291, 0.000, 0.008, 0.017, 0.012, 0.014, 0.011
31.420, 0.758, -0.382, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.440, 0.713, -0.606, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.460, 0.656, -0.764, 0.000, 1.000, 0.303, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.480, 0.592, -0.841, 0.000, 1.000, 0.453, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.500, 0.507, -0.862, 0.000, 1.000, 0.279, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.520, 0.352, -0.844, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.011
31.540, 0.087, -0.803, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.013, 0.011
31.560, -0.270, -0.759, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.011
31.580, -0.648, -0.680, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.011
31.600, -0.810, -0.630, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.011
31.620, -0.864, -0.575, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.011, 0.012, 0.011
31.640, -0.879, -0.510, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.011
31.660, -0.879, -0.437, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.011
31.680, -0.875, -0.350, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.011
31.700, -0.867, -0.240, 0.000, 0.000, 0.073, 1.000, 1.000, 0.000, 0.017, 0.010, 0.013, 0.011
31.720, -0.857, -0.093, 0.000, 0.000, 0.373, 0.985, 0.404, 0.000, 0.017, 0.010, 0.013, 0.011
31.740, -0.841, 0.110, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.013, 0.011
31.760, -0.817, 0.371, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.012
31.780, -0.778, 0.634, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.012
31.800, -0.722, 0.802, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.012
31.820, -0.656, 0.868, 1.000, 0.032, 1.000, 1.000, 0.000, 0.968, 0.018, 0.010, 0.014, 0.012
31.840, -0.589, 0.885, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.012
31.860, -0.520, 0.886, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.012
31.880, -0.446, 0.882, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.012
31.900, -0.361, 0.876, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.013, 0.012
31.920, -0.254, 0.869, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.012
31.940, -0.111, 0.858, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
31.960, 0.084, 0.843, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
31.980, 0.340, 0.820, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.000, 0.525, 0.732, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.012, 0.011
32.020, 0.735, 0.705, 1.000, 0.149, 1.000, 1.000, 0.000, 0.851, 0.018, 0.010, 0.012, 0.011
32.040, 0.841, 0.653, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.060, 0.877, 0.591, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.080, 0.884, 0.524, 1.000, 0.081, 1.000, 1.000, 0.000, 0.919, 0.019, 0.010, 0.012, 0.011
32.100, 0.882, 0.451, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.120, 0.877, 0.366, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.140, 0.869, 0.261, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.160, 0.833, 0.021, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.012, 0.011
32.180, 0.816, -0.203, 0.000, 1.000, 0.032, 0.360, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.200, 0.795, -0.472, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.220, 0.754, -0.708, 0.000, 0.000, 0.313, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.240, 0.695, -0.834, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.260, 0.628, -0.877, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.280, 0.561, -0.886, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.300, 0.491, -0.885, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.012, 0.011
32.320, 0.413, -0.880, 0.000, 0.000, 0.025, 1.000, 0.000, 0.000, 0.017, 0.011, 0.012, 0.011
32.340, 0.320, -0.874, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.011
32.360, 0.201, -0.865, 0.000, 0.000, 0.068, 0.166, 1.000, 0.000, 0.017, 0.012, 0.012, 0.010
32.380, 0.039, -0.853, 0.000, 0.000, 0.225, 0.361, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
32.400, -0.182, -0.835, 0.000, 0.000, 0.113, 0.370, 1.000, 0.000, 0.017, 0.012, 0.012, 0.010
32.420, -0.453, -0.807, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
32.440, -0.696, -0.763, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
32.460, -0.830, -0.703, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
32.480, -0.876, -0.636, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
32.500, -0.886, -0.568, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
32.520, -0.885, -0.498, 0.000, 0.085, 0.000, 0.000, 1.000, 0.085, 0.017, 0.010, 0.012, 0.010
32.540, -0.881, -0.415, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.011, 0.010
32.560, -0.874, -0.323, 0.000, 0.000, 0.149, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.010
32.580, -0.865, -0.204, 0.000, 0.000, 0.097, 0.000, 0.800, 0.000, 0.017, 0.010, 0.011, 0.010
32.600, -0.853, -0.044, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.010
32.620, -0.836, 0.176, 1.000, 0.000, 0.000, 0.000, 0.961, 1.000, 0.018, 0.010, 0.011, 0.010
32.640, -0.808, 0.447, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.011, 0.010
32.660, -0.764, 0.692, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.011, 0.010
32.680, -0.705, 0.828, 1.000, 0.225, 0.000, 0.000, 1.000, 0.775, 0.018, 0.010, 0.011, 0.010
32.700, -0.639, 0.875, 1.000, 0.199, 0.000, 0.000, 1.000, 0.801, 0.018, 0.010, 0.011, 0.010
32.720, -0.572, 0.886, 1.000, 0.080, 0.000, 0.000, 1.000, 0.920, 0.018, 0.010, 0.011, 0.010
32.740, -0.502, 0.885, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.010
32.760, -0.426, 0.881, 1.000, 0.000, 0.000, 1.000, 0.477, 1.000, 0.018, 0.010, 0.012, 0.010
32.780, -0.336, 0.875, 1.000, 0.000, 0.000, 1.000, 0.191, 1.000, 0.019, 0.010, 0.012, 0.011
32.800, -0.222, 0.866, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.011
32.820, -0.068, 0.855, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.011, 0.011
32.840, 0.143, 0.839, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.011
32.860, 0.410, 0.812, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.011, 0.011
32.880, 0.665, 0.771, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.011, 0.011
32.900, 0.816, 0.713, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.011, 0.010
32.920, 0.872, 0.647, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.011, 0.010
32.940, 0.886, 0.579, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
32.960, 0.886, 0.510, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
32.980, 0.882, 0.435, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
33.000, 0.875, 0.347, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
33.020, 0.867, 0.236, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
33.040, 0.857, 0.087, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
33.060, 0.841, -0.117, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.019, 0.010, 0.011, 0.010
33.080, 0.816, -0.379, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.100, 0.776, -0.641, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.120, 0.720, -0.806, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.140, 0.654, -0.869, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.160, 0.586, -0.885, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.180, 0.518, -0.886, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.200, 0.444, -0.882, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.220, 0.357, -0.876, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
33.240, 0.250, -0.868, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.010
33.260, 0.106, -0.858, 0.000, 0.000, 0.364, 1.000, 0.080, 0.000, 0.017, 0.010, 0.011, 0.010
33.280, -0.092, -0.843, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.017, 0.011, 0.011, 0.010
33.300, -0.349, -0.819, 0.000, 0.000, 0.000, 0.218, 0.771, 0.000, 0.017, 0.011, 0.011, 0.010
33.320, -0.616, -0.781, 0.000, 0.000, 0.000, 0.000, 0.823, 0.000, 0.017, 0.011, 0.011, 0.010
33.340, -0.793, -0.727, 0.000, 0.000, 0.259, 0.000, 0.696, 0.000, 0.017, 0.011, 0.012, 0.010
33.360, -0.865, -0.661, 0.000, 0.000, 0.424, 0.049, 0.594, 0.000, 0.017, 0.011, 0.012, 0.010
33.380, -0.885, -0.588, 0.000, 1.000, 0.043, 0.000, 0.249, 1.000, 0.018, 0.011, 0.012, 0.010
33.400, -0.886, -0.519, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
33.420, -0.882, -0.445, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
33.440, -0.876, -0.359, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
33.460, -0.869, -0.252, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
33.480, -0.858, -0.109, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
33.500, -0.843, 0.087, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.010
33.520, -0.820, 0.343, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.010
33.540, -0.783, 0.610, 1.000, 0.696, 0.000, 0.000, 1.000, 0.304, 0.018, 0.010, 0.011, 0.009
33.560, -0.737, 0.781, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.580, -0.686, 0.851, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.600, -0.639, 0.870, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.620, -0.648, 0.844, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.640, -0.658, 0.836, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.660, -0.648, 0.846, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.680, -0.620, 0.860, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.700, -0.609, 0.855, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
33.720, -0.546, 0.878, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.011, 0.009
33.740, -0.477, 0.881, 1.000, 0.000, 1.000, 0.000, 0.144, 1.000, 0.018, 0.010, 0.011, 0.010
33.760, -0.398, 0.878, 1.000, 0.000, 1.000, 0.000, 0.498, 1.000, 0.018, 0.011, 0.011, 0.010
33.780, -0.301, 0.872, 1.000, 0.000, 1.000, 0.000, 0.032, 1.000, 0.018, 0.011, 0.011, 0.010
33.800, -0.176, 0.863, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.011, 0.010
33.820, -0.004, 0.850, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.011, 0.011
33.840, 0.228, 0.831, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.011, 0.011
33.860, 0.502, 0.800, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.011, 0.011, 0.011
33.880, 0.729, 0.753, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.010, 0.011, 0.011
33.900, 0.843, 0.691, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.010, 0.011, 0.011
33.920, 0.880, 0.624, 1.000, 0.000, 1.000, 0.000, 0.873, 1.000, 0.019, 0.010, 0.011, 0.011
33.940, 0.887, 0.556, 1.000, 0.000, 1.000, 0.000, 0.021, 1.000, 0.019, 0.010, 0.011, 0.011
33.960, 0.885, 0.486, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.010
33.980, 0.880, 0.407, 1.000, 0.000, 1.000, 0.000, 0.176, 1.000, 0.019, 0.010, 0.012, 0.010
34.000, 0.873, 0.313, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.011, 0.010
34.020, 0.864, 0.191, 1.000, 0.044, 1.000, 1.000, 0.000, 0.956, 0.019, 0.010, 0.011, 0.010
34.040, 0.852, 0.026, 1.000, 0.150, 1.000, 1.000, 0.000, 0.850, 0.019, 0.010, 0.011, 0.010
34.060, 0.833, -0.200, 0.000, 0.136, 1.000, 1.000, 0.031, 0.136, 0.018, 0.010, 0.011, 0.010
34.080, 0.804, -0.473, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
34.100, 0.759, -0.710, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
34.120, 0.698, -0.836, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.010, 0.011, 0.010
34.140, 0.631, -0.878, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
34.160, 0.564, -0.887, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
34.180, 0.494, -0.885, 0.000, 0.000, 1.000, 0.020, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
34.200, 0.416, -0.880, 0.000, 0.000, 1.000, 0.189, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
34.220, 0.324, -0.874, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
34.240, 0.206, -0.865, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.009
34.260, 0.046, -0.854, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.009
34.280, -0.173, -0.836, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.009
34.300, -0.552, -0.755, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.009
34.320, -0.798, -0.659, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.013, 0.010
